		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101100100   23   22   22   27   21   28   25   26  2.347482 0.968464 SUCCESS  89
101101000   26   21   34   28   27   20   32   29  7.714611 0.461833 SUCCESS  90
101101100   20   14   29   27   30   22   29   26  8.977464 0.344201 SUCCESS  91
101110000   28   34   22   16   26   19   31   19 11.971650 0.152473 SUCCESS  92
101110100   18   26   30   29   23   33   16   21 10.596769 0.225610 SUCCESS  93
101111000   24   22   26   24   28   31   18   22  4.883374 0.769965 SUCCESS  94
101111100   27   28   24   27   23   29   23   23  1.797530 0.986602 SUCCESS  95
110000000   25   25   28   23   40   25   24   33 11.686490 0.165750 SUCCESS  96
110000010   15   22   22   27   25   28   32   27  7.602583 0.473221 SUCCESS  97
110000100   30   31   23   26   24   20   25   25  3.671442 0.885485 SUCCESS  98
110001000   25   17   29   21   29   26   20   27  6.013832 0.645682 SUCCESS  99
110001010   26   26   30   17   28   24   28   22  4.863005 0.772113 SUCCESS 100
110010000   23   26   32   25   26   23   17   34  8.172904 0.416765 SUCCESS 101
110010010   36   30   27   26   36   21   34   28 14.283487 0.074669 SUCCESS 102
110010100   27   26   30   24   30   31   40   25 11.951281 0.153391 SUCCESS 103
110011000   26   17   17   29   30   31   25   32 10.219950 0.249927 SUCCESS 104
110011010   25   19   12   26   25   20   20   27 11.431882 0.178408 SUCCESS 105
110100000   20   27   29   30   29   24   30   22  4.638951 0.795376 SUCCESS 106
110100010   28   22   29   26   28   14   21   33  9.995895 0.265314 SUCCESS 107
110100100   28   22   35   36   19   25   25   18 13.000265 0.111841 SUCCESS 108
110101000   29   22   14   20   27   19   27   21 10.097738 0.258233 SUCCESS 109
110101010   24   27   12   25   23   23   28   30  9.089492 0.334803 SUCCESS 110
110101100   26   28   24   22   21   33   31   37 10.780086 0.214474 SUCCESS 111
110110000   27   18   26   31   27   18   31   29  7.775717 0.455680 SUCCESS 112
110110010   28   20   19   34   23   21   25   21  7.938665 0.439484 SUCCESS 113
110110100   29   24   33   27   26   27   20   23  4.618582 0.797455 SUCCESS 114
110111000   32   26   22   20   32   15   24   23  9.924605 0.270358 SUCCESS 115
110111010   22   20   25   28   25   24   24   24  2.164165 0.975561 SUCCESS 116
110111100   29   24   19   27   28   29   24   24  3.345544 0.910841 SUCCESS 117
111000000   24   29   26   22   34   24   23   26  4.445449 0.814866 SUCCESS 118
111000010   30   32   23   27   28   26   22   26  3.773285 0.876977 SUCCESS 119
111000100   28   20   25   21   27   17   16   26  8.804331 0.359070 SUCCESS 120
111000110   24   26   33   36   30   26   28   23  8.458065 0.390050 SUCCESS 121
111001000   26   31   25   28   24   30   28   34  5.850883 0.663931 SUCCESS 122
111001010   28   25   28   17   20   30   31   21  7.541478 0.479490 SUCCESS 123
111001100   30   24   23   27   28   29   23   29  2.866882 0.942431 SUCCESS 124
111010000   21   30   29   26   27   30   32   17  7.826638 0.450585 SUCCESS 125
111010010   23   26   36   29   25   31   29   20  8.386775 0.396629 SUCCESS 126
111010100   27   26   28   19   23   31   24   23  3.885312 0.867320 SUCCESS 127
111010110   19   25   21   25   26   24   31   25  3.834391 0.871748 SUCCESS 128
111011000   22   26   24   27   26   30   29   18  4.302869 0.828816 SUCCESS 129
111011010   33   17   22   28   25   22   25   29  6.981341 0.538647 SUCCESS 130
111011100   29   27   31   30   29   20   29   30  5.922173 0.655949 SUCCESS 131
111100000   18   24   30   27   34   24   16   33 12.328101 0.137154 SUCCESS 132
111100010   27   22   33   20   26   29   23   21  5.677750 0.683277 SUCCESS 133
111100100   27   38   27   31   24   30   24   28  9.303362 0.317355 SUCCESS 134
111100110   25   20   16   30   22   19   20   26  8.946912 0.346794 SUCCESS 135
111101000   23   19   28   23   17   22   23   20  7.123921 0.523324 SUCCESS 136
111101010   25   27   24   25   20   34   21   24  5.260193 0.729439 SUCCESS 137
111101100   33   30   20   28   25   35   23   18 10.922667 0.206120 SUCCESS 138
111101110   27   19   33   32   27   22   37   24 12.073493 0.147955 SUCCESS 139
111110000   24   35   37   21   21   29   17   27 14.415883 0.071549 SUCCESS 140
111110010   35   30   24   20   22   30   28   24  7.592399 0.474263 SUCCESS 141
111110100   26   22   37   25   19   23   25   13 14.120538 0.078677 SUCCESS 142
111110110   31   28   27   35   25   36   25   23 10.291240 0.245177 SUCCESS 143
111111000   24   27   39   21   22   24   22   24  9.608891 0.293556 SUCCESS 144
111111010   21   18   32   18   21   22   22   20  9.883868 0.273272 SUCCESS 145
111111100   18   24   35   21   16   34   21   31 15.525972 0.049690 SUCCESS 146
111111110   22   22   43   32   18   26   18   30 20.689415 0.008020 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   22   28   25   28   25   31   24   22  2.866882 0.942431 SUCCESS   0
000000011   22   33   21   31   28   32   29   17 10.362530 0.240497 SUCCESS   1
000000101   29   25   30   22   23   26   18   21  5.117613 0.744935 SUCCESS   2
000000111   24   28   18   28   30   27   29   15  8.753410 0.363523 SUCCESS   3
000001001   18   31   27   24   25   23   24   34  7.032262 0.533156 SUCCESS   4
000001011   25   22   34   28   24   24   16   24  7.592399 0.474263 SUCCESS   5
000001101   28   25   27   27   19   19   19   26  5.484248 0.704785 SUCCESS   6
000001111   23   21   18   24   36   30   25   23  9.008017 0.341620 SUCCESS   7
000010001   33   29   34   28   21   29   25   31  8.824700 0.357299 SUCCESS   8
000010011   18   22   24   22   22   27   23   23  4.251947 0.833706 SUCCESS   9
000010101   30   24   20   27   18   31   23   33  8.335853 0.401369 SUCCESS  10
000010111   28   19   29   29   26   25   24   27  3.213148 0.920278 SUCCESS  11
000011001   23   24   24   33   29   25   36   27  7.999771 0.433492 SUCCESS  12
000011011   26   17   25   27   26   23   29   31  5.056507 0.751520 SUCCESS  13
000011101   28   27   27   22   27   23   20   24  2.551168 0.959302 SUCCESS  14
000011111   27   29   16   38   31   33   27   30 15.352839 0.052637 SUCCESS  15
000100011   27   24   42   31   23   27   29   23 13.835378 0.086158 SUCCESS  16
000100101   17   31   30   26   24   27   17   25  8.081246 0.425574 SUCCESS  17
000100111   15   19   24   29   22   19   21   22 10.016264 0.263886 SUCCESS  18
000101001   27   30   33   32   28   22   26   36 10.494926 0.231991 SUCCESS  19
000101011   23   22   13   23   30   30   24   26  8.997833 0.342479 SUCCESS  20
000101101   26   31   32   34   31   24   29   30  8.895990 0.351146 SUCCESS  21
000101111   26   16   27   28   22   29   29   21  6.298992 0.613779 SUCCESS  22
000110011   22   28   26   31   26   38   28   26  8.855253 0.354654 SUCCESS  23
000110101   18   32   32   23   24   22   20   26  7.755348 0.457726 SUCCESS  24
000110111   31   19   23   23   23   23   25   24  3.946418 0.861925 SUCCESS  25
000111001   31   31   28   30   25   25   33   28  6.390651 0.603560 SUCCESS  26
000111011   31   28   24   20   23   19   16   25  8.295116 0.405186 SUCCESS  27
000111101   32   19   24   28   26   23   24   25  4.129736 0.845233 SUCCESS  28
000111111   19   27   20   32   20   21   22   27  7.256317 0.509247 SUCCESS  29
001000011   16   26   25   24   25   24   35   37 13.041002 0.110447 SUCCESS  30
001000101   20   27   31   22   26   21   27   27  4.048261 0.852743 SUCCESS  31
001000111   25   24   34   25   22   22   31   26  5.351852 0.719392 SUCCESS  32
001001011   24   22   28   22   20   37   20   28  9.425574 0.307676 SUCCESS  33
001001101   26   33   34   18   28   26   25   22  8.396959 0.395685 SUCCESS  34
001001111   21   19   21   27   20   22   16   23  8.773778 0.361738 SUCCESS  35
001010011   32   29   38   30   24   28   24   32 11.910544 0.155240 SUCCESS  36
001010101   27   25   28   32   21   28   36   27  7.948850 0.438483 SUCCESS  37
001010111   18   35   16   37   28   28   29   27 16.279611 0.038548 SUCCESS  38
001011011   29   26   25   26   26   29   24   19  2.856697 0.943026 SUCCESS  39
001011101   20   29   19   34   31   30   27   21  9.445943 0.306083 SUCCESS  40
001011111   17   22   28   29   26   32   15   27 10.433820 0.235887 SUCCESS  41
001100101   30   20   23   22   22   23   33   30  6.675812 0.571979 SUCCESS  42
001100111   29   32   28   21   20   35   20   21 10.291240 0.245177 SUCCESS  43
001101011   20   20   35   20   26   37   26   36 17.440622 0.025834 SUCCESS  44
001101101   21   24   30   19   27   25   28   27  3.885312 0.867320 SUCCESS  45
001101111   28   26   17   14   23   27   24   25  8.845069 0.355534 SUCCESS  46
001110101   21   24   25   29   27   26   30   19  4.048261 0.852743 SUCCESS  47
001110111   28   28   22   21   20   20   17   29  7.551662 0.478442 SUCCESS  48
001111011   27   20   21   30   28   20   22   24  4.934296 0.764575 SUCCESS  49
001111101   27   28   20   25   35   27   19   26  7.123921 0.523324 SUCCESS  50
001111111   25   24   26   27   24   29   25   27  0.931864 0.998643 SUCCESS  51
010000011   29   19   20   28   30   25   18   26  6.757286 0.563032 SUCCESS  52
010000111   21   21   24   28   23   25   39   29 10.250503 0.247882 SUCCESS  53
010001011   28   20   32   24   26   26   27   28  3.742732 0.879557 SUCCESS  54
010001111   32   21   23   25   27   23   23   27  3.477940 0.900895 SUCCESS  55
010010011   33   31   26   21   29   23   23   25  5.453695 0.708165 SUCCESS  56
010010111   15   23   25   20   24   32   28   28  8.223826 0.411917 SUCCESS  57
010011011   24   32   29   22   28   16   29   30  8.132167 0.420667 SUCCESS  58
010011111   29   23   24   21   21   23   27   19  4.394527 0.819890 SUCCESS  59
010100011   32   31   29   24   24   25   24   24  3.926049 0.863733 SUCCESS  60
010100111   29   25   37   18   16   24   16   21 16.279611 0.038548 SUCCESS  61
010101011   25   30   29   32   24   18   33   33 10.230134 0.249244 SUCCESS  62
010101111   25   25   19   30   28   27   30   16  7.378529 0.496396 SUCCESS  63
010110011   32   24   27   28   30   15   25   30  8.386775 0.396629 SUCCESS  64
010110111   21   23   21   31   29   26   21   26  4.425080 0.816881 SUCCESS  65
010111011   27   19   21   28   24   26   24   26  3.009462 0.933762 SUCCESS  66
010111111   16   24   23   24   20   36   20   18 13.132661 0.107366 SUCCESS  67
011000111   28   25   22   18   23   28   27   31  4.873190 0.771040 SUCCESS  68
011001111   27   23   31   31   27   26   24   27  3.223332 0.919570 SUCCESS  69
011010111   22   24   31   14   16   29   22   26 11.696674 0.165259 SUCCESS  70
011011111   27   23   19   21   20   26   22   19  6.085122 0.637697 SUCCESS  71
011101111   31   24   24   28   15   20   21   17 10.922667 0.206120 SUCCESS  72
011111111   21   25   29   22   14   26   25   30  7.948850 0.438483 SUCCESS  73
100000000   22   28   25   28   25   31   24   22  2.866882 0.942431 SUCCESS  74
100010000   30   25   22   19   28   24   33   27  5.830514 0.666210 SUCCESS  75
100100000   23   25   23   31   28   31   15   34 10.739349 0.216910 SUCCESS  76
100101000   23   16   30   28   19   14   29   18 14.639938 0.066537 SUCCESS  77
100110000   32   25   30   27   32   23   26   33  7.174843 0.517891 SUCCESS  78
100111000   30   25   24   22   33   29   24   22  4.863005 0.772113 SUCCESS  79
101000000   26   33   29   26   22   23   26   20  4.822268 0.776393 SUCCESS  80
101000100   25   27   30   36   25   25   26   21  6.390651 0.603560 SUCCESS  81
101001000   22   24   28   28   32   25   19   41 14.497358 0.069688 SUCCESS  82
101001100   27   29   27   29   28   25   33   32  5.728671 0.677595 SUCCESS  83
101010000   24   24   21   31   31   31   21   28  5.861067 0.662791 SUCCESS  84
101010100   24   36   27   26   19   30   36   25 11.930913 0.154313 SUCCESS  85
101011000   26   20   23   35   31   22   24   28  7.307239 0.503876 SUCCESS  86
101011100   21   28   23   31   27   23   22   24  3.457571 0.902457 SUCCESS  87
101100000   29   32   24   22   29   20   20   36 10.352346 0.241161 SUCCESS  88
101100100   17   19   22   17   13   24   25   28 14.436252 0.071080 SUCCESS  89
101101000   22   30   27   24   26   33   33   40 14.986204 0.059414 SUCCESS  90
101101100   26   24   32   23   27   24   34   24  5.402774 0.713786 SUCCESS  91
101110000   19   25   31   26   21   19   22   26  5.881436 0.660511 SUCCESS  92
101110100   19   30   19   32   21   28   18   22  9.710734 0.285918 SUCCESS  93
101111000   30   18   15   36   26   24   17   18 17.236936 0.027734 SUCCESS  94
101111100   23   22   29   24   19   32   24   20  6.003648 0.646823 SUCCESS  95
110000000   24   35   21   38   25   28   20   19 14.242750 0.075654 SUCCESS  96
110000010   28   18   30   24   22   25   21   36  9.293178 0.318171 SUCCESS  97
110000100   24   31   24   25   30   34   21   29  6.665627 0.573100 SUCCESS  98
110001000   25   30   26   15   30   23   32   20  9.344099 0.314105 SUCCESS  99
110001010   33   20   26   28   30   23   28   32  7.011894 0.535350 SUCCESS 100
110010000   19   23   25   30   16   23   25   28  6.859129 0.551905 SUCCESS 101
110010010    9   25   26   28   15   30   30   36 21.952269 0.005005 FAILURE 102
110010100   30   19   39   25   20   29   24   25 11.890176 0.156172 SUCCESS 103
110011000   21   27   30   24   28   15   25   36 11.105984 0.195766 SUCCESS 104
110011010   28   19   31   25   25   34   35   18 12.256811 0.140108 SUCCESS 105
110100000   30   28   26   24   27   22   24   22  2.357667 0.968038 SUCCESS 106
110100010   28   28   36   26   17   26   35   25 11.829070 0.158995 SUCCESS 107
110100100   34   25   31   22   35   27   18   28 11.167090 0.192410 SUCCESS 108
110101000   26   24   24   35   44   33   20   27 21.728214 0.005445 FAILURE 109
110101010   22   41   28   26   22   20   33   31 16.004635 0.042314 SUCCESS 110
110101100   22   23   24   31   27   22   26   28  2.927988 0.938795 SUCCESS 111
110110000   30   31   23   27   32   16   26   30  8.753410 0.363523 SUCCESS 112
110110010   21   13   30   23   16   26   19   27 13.478927 0.096399 SUCCESS 113
110110100   27   23   21   19   26   34   27   31  7.215580 0.513562 SUCCESS 114
110111000   27   30   28   28   33   23   28   27  4.526923 0.806734 SUCCESS 115
110111010   22   20   21   33   26   21   22   26  6.064753 0.639979 SUCCESS 116
110111100   28   25   21   24   28   21   16   22  6.248071 0.619466 SUCCESS 117
111000000   20   25   28   26   28   24   23   19  3.722363 0.881264 SUCCESS 118
111000010   29   31   25   32   26   37   18   24 11.431882 0.178408 SUCCESS 119
111000100   27   31   23   17   29   29   27   20  6.838761 0.554125 SUCCESS 120
111000110   30   22   20   21   29   25   28   23  4.343606 0.824868 SUCCESS 121
111001000   16   19   30   25   14   26   23   24 11.706858 0.164770 SUCCESS 122
111001010   28   25   32   31   18   26   24   24  5.749040 0.675320 SUCCESS 123
111001100   29   32   23   20   23   22   19   28  6.360098 0.606964 SUCCESS 124
111010000   30   24   23   23   20   31   30   21  5.524985 0.700270 SUCCESS 125
111010010   25   25   23   21   34   24   17   23  7.215580 0.513562 SUCCESS 126
111010100   27   20   22   30   36   26   21   21  8.794147 0.359958 SUCCESS 127
111010110   19   30   19   35   18   19   26   25 11.849438 0.158049 SUCCESS 128
111011000   27   27   24   25   27   18   33   33  7.358160 0.498528 SUCCESS 129
111011010   29   16   20   17   23   33   21   33 13.896484 0.084504 SUCCESS 130
111011100   28   30   25   29   27   24   25   27  1.991032 0.981286 SUCCESS 131
111100000   16   22   28   29   22   31   20   19  9.445943 0.306083 SUCCESS 132
111100010   31   22   18   20   28   30   27   20  7.582215 0.475306 SUCCESS 133
111100100   20   20   29   20   19   34   29   29  9.822762 0.277687 SUCCESS 134
111100110   23   24   25   11   22   28   18   22 12.154968 0.144422 SUCCESS 135
111101000   32   25   26   25   13   21   37   24 14.415883 0.071549 SUCCESS 136
111101010   30   28   17   23   29   27   23   20  6.288808 0.614916 SUCCESS 137
111101100   25   17   24   26   26   21   28   33  6.400835 0.602427 SUCCESS 138
111101110   25   23   25   32   30   23   22   23  3.824206 0.872626 SUCCESS 139
111110000   26   27   29   25   21   34   25   18  6.696180 0.569739 SUCCESS 140
111110010   31   23   34   33   15   33   28   25 13.957589 0.082878 SUCCESS 141
111110100   27   23   22   23   30   18   28   18  6.614706 0.578714 SUCCESS 142
111110110   21   17   25   19   25   22   20   31  8.234010 0.410952 SUCCESS 143
111111000   21   28   22   25   17   34   31   18 10.922667 0.206120 SUCCESS 144
111111010   29   26   17   29   24   19   25   19  7.337791 0.500664 SUCCESS 145
111111100   25   31   30   24   16   34   23   21  9.863499 0.274738 SUCCESS 146
111111110   21   25   29   22   14   26   25   30  7.948850 0.438483 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   28   30   22   28   30   20   27   28  4.333422 0.825858 SUCCESS   0
000000011   30   29   28   30   28   28   19   31  6.064753 0.639979 SUCCESS   1
000000101   20   36   32   26   29   23   39   24 15.984266 0.042606 SUCCESS   2
000000111   23   26   25   37   36   32   22   27 12.715104 0.122035 SUCCESS   3
000001001   24   26   21   28   26   21   29   27  2.591906 0.957307 SUCCESS   4
000001011   18   33   27   25   18   20   27   25  8.203457 0.413853 SUCCESS   5
000001101   23   21   28   26   21   25   36   25  6.696180 0.569739 SUCCESS   6
000001111   15   33   23   27   31   29   31   34 13.234504 0.104032 SUCCESS   7
000010001   28   31   24   19   28   26   19   35  9.028386 0.339907 SUCCESS   8
000010011   28   25   17   29   24   22   25   24  4.302869 0.828816 SUCCESS   9
000010101   24   25   32   28   44   17   28   26 19.436745 0.012691 SUCCESS  10
000010111   25   30   21   24   16   25   27   26  5.443511 0.709290 SUCCESS  11
000011001   19   16   26   18   17   20   31   29 13.326163 0.101109 SUCCESS  12
000011011   29   21   26   27   23   21   34   24  5.555538 0.696879 SUCCESS  13
000011101   34   28   28   26   31   24   25   22  5.443511 0.709290 SUCCESS  14
000011111   19   26   25   32   21   27   32   36 10.739349 0.216910 SUCCESS  15
000100011   32   31   20   26   23   35   16   33 14.222381 0.076150 SUCCESS  16
000100101   23   26   22   30   21   26   28   23  2.887250 0.941233 SUCCESS  17
000100111   29   24   18   19   26   27   30   18  7.694242 0.463893 SUCCESS  18
000101001   27   32   32   23   15   24   26   32 10.179212 0.252672 SUCCESS  19
000101011   24   23   30   23   36   30   25   27  6.991525 0.537547 SUCCESS  20
000101101   24   24   21   18   23   24   27   20  4.740794 0.784887 SUCCESS  21
000101111   27   24   20   31   24   24   29   24  3.416834 0.905547 SUCCESS  22
000110011   19   25   22   13   28   21   27   22  9.995895 0.265314 SUCCESS  23
000110101   14   20   17   22   20   29   24   23 11.788333 0.160901 SUCCESS  24
000110111   26   26   24   29   22   23   29   22  2.337298 0.968887 SUCCESS  25
000111001   27   24   35   24   30   25   18   27  7.235948 0.511403 SUCCESS  26
000111011   26   28   20   24   26   29   21   21  3.661257 0.886321 SUCCESS  27
000111101   32   41   22   24   32   19   28   26 16.014819 0.042168 SUCCESS  28
000111111   29   16   28   20   24   26   24   27  5.850883 0.663931 SUCCESS  29
001000011   33   30   27   29   27   27   22   26  4.577845 0.801595 SUCCESS  30
001000101   26   24   28   19   25   19   27   29  4.333422 0.825858 SUCCESS  31
001000111   31   23   27   24   21   30   18   29  6.105491 0.635417 SUCCESS  32
001001011   24   27   18   37   20   25   39   23 16.880485 0.031378 SUCCESS  33
001001101   30   20   26   28   26   22   32   34  7.643321 0.469064 SUCCESS  34
001001111   30   16   15   15   23   24   32   19 16.972144 0.030400 SUCCESS  35
001010011   23   28   28   22   26   28   23   25  1.787345 0.986852 SUCCESS  36
001010101   24   25   32   34   28   30   28   28  6.614706 0.578714 SUCCESS  37
001010111   22   28   24   22   39   35   32   25 14.415883 0.071549 SUCCESS  38
001011011   25   26   22   21   34   20   29   27  6.115675 0.634276 SUCCESS  39
001011101   21   20   26   20   24   30   21   22  5.341668 0.720512 SUCCESS  40
001011111   23   27   27   30   26   23   30   24  2.510431 0.961243 SUCCESS  41
001100101   27   24   30   41   30   17   25   30 15.607447 0.048356 SUCCESS  42
001100111   20   22   29   19   29   21   22   30  6.482310 0.593371 SUCCESS  43
001101011   18   26   17   16   20   39   23   31 18.927530 0.015252 SUCCESS  44
001101101   28   23   18   33   23   25   20   29  7.042447 0.532060 SUCCESS  45
001101111   27   23   20   26   18   23   36   25  8.580277 0.378930 SUCCESS  46
001110101   37   29   44   27   29   30   18   18 26.117649 0.001003 FAILURE  47
001110111   26   30   23   29   21   31   23   24  4.027892 0.854598 SUCCESS  48
001111011   23   24   28   20   30   23   28   27  3.253885 0.917429 SUCCESS  49
001111101   25   25   23   25   25   26   33   26  2.653011 0.954214 SUCCESS  50
001111111   23   19   27   21   27   17   22   24  6.278624 0.616053 SUCCESS  51
010000011   21   25   18   17   22   20   37   30 13.876115 0.085052 SUCCESS  52
010000111   31   31   29   28   25   19   27   29  5.698118 0.681005 SUCCESS  53
010001011   33   23   19   24   30   15   29   27 10.230134 0.249244 SUCCESS  54
010001111   36   16   14   22   22   22   17   28 17.980390 0.021374 SUCCESS  55
010010011   23   19   20   24   21   17   36   24 11.452251 0.177367 SUCCESS  56
010010111   27   32   26   27   24   26   25   23  2.347482 0.968464 SUCCESS  57
010011011   23   23   18   30   30   27   24   21  5.382405 0.716031 SUCCESS  58
010011111   26   25   18   14   26   23   28   21  8.814516 0.358184 SUCCESS  59
010100011   21   23   26   32   31   28   29   25  4.924111 0.765656 SUCCESS  60
010100111   21   28   27   23   26   24   25   25  1.502185 0.992671 SUCCESS  61
010101011   27   25   34   27   23   26   24   28  3.854759 0.869984 SUCCESS  62
010101111   19   31   19   26   25   33   29   25  7.531293 0.480538 SUCCESS  63
010110011   21   18   31   30   20   22   20   28  8.254379 0.409025 SUCCESS  64
010110111   28   28   25   32   33   20   29   32  8.223826 0.411917 SUCCESS  65
010111011   20   22   29   16   24   26   23   22  6.543416 0.586596 SUCCESS  66
010111111   19   29   19   17   26   25   21   29  8.040508 0.429523 SUCCESS  67
011000111   29   22   26   35   28   26   29   17  8.478434 0.388183 SUCCESS  68
011001111   23   18   29   20   26   20   18   29  8.101614 0.423608 SUCCESS  69
011010111   14   26   26   19   21   26   23   28  8.264563 0.408063 SUCCESS  70
011011111   32   24   26   28   19   21   29   27  5.239825 0.731663 SUCCESS  71
011101111   31   25   24   32   24   29   25   23  4.007524 0.856444 SUCCESS  72
011111111   24   18   18   19   27   25   19   24  8.009956 0.432498 SUCCESS  73
100000000   28   30   22   28   30   20   27   28  4.333422 0.825858 SUCCESS  74
100010000   30   31   34   21   22   22   22   28  7.643321 0.469064 SUCCESS  75
100100000   28   28   25   35   22   21   25   39 13.153029 0.106692 SUCCESS  76
100101000   18   18   24   32   24   18   25   27  8.702488 0.368012 SUCCESS  77
100110000   31   21   27   19   26   24   30   18  7.011894 0.535350 SUCCESS  78
100111000   18   20   30   21   25   26   23   23  5.524985 0.700270 SUCCESS  79
101000000   25   29   23   29   32   25   31   30  5.260193 0.729439 SUCCESS  80
101000100   29   18   21   24   24   28   15   28  8.631198 0.374356 SUCCESS  81
101001000   37   27   32   26   18   25   26   38 16.147215 0.040321 SUCCESS  82
101001100   28   29   33   31   32   26   24   24  6.431388 0.599028 SUCCESS  83
101010000   25   30   27   22   21   35   28   24  6.360098 0.606964 SUCCESS  84
101010100   19   31   27   33   27   24   25   24  5.687934 0.682141 SUCCESS  85
101011000   24   20   29   15   27   43   23   26 19.182138 0.013915 SUCCESS  86
101011100   19   28   37   27   33   24   22   22 10.922667 0.206120 SUCCESS  87
101100000   32   26   26   24   31   30   23   28  4.567661 0.802626 SUCCESS  88
101100100   20   18   25   24   18   26   28   27  6.095306 0.636557 SUCCESS  89
101101000   25   23   21   26   19   22   25   30  4.027892 0.854598 SUCCESS  90
101101100   25   23   29   24   27   34   21   29  5.300931 0.724981 SUCCESS  91
101110000   23   40   27   30   28   19   27   22 12.429944 0.133027 SUCCESS  92
101110100   21   27   24   28   24   30   25   26  2.215086 0.973698 SUCCESS  93
101111000   20   26   23   33   21   22   25   15  9.425574 0.307676 SUCCESS  94
101111100   28   24   27   29   26   25   32   19  4.465818 0.812843 SUCCESS  95
110000000   31   28   21   27   31   28   36   23  8.855253 0.354654 SUCCESS  96
110000010   31   29   26   26   25   22   26   14  7.612768 0.472180 SUCCESS  97
110000100   24   24   28   33   25   30   18   23  6.125859 0.633136 SUCCESS  98
110001000   28   28   29   19   21   26   23   20  4.954664 0.762411 SUCCESS  99
110001010   31   23   24   29   27   35   25   25  6.024016 0.644542 SUCCESS 100
110010000   23   24   19   30   21   23   20   27  5.127797 0.743834 SUCCESS 101
110010010   19   22   26   31   21   22   47   32 25.506591 0.001275 FAILURE 102
110010100   20   20   24   35   27   22   21   26  7.572030 0.476350 SUCCESS 103
110011000   30   19   22   18   24   31   30   19  9.099676 0.333957 SUCCESS 104
110011010   31   26   28   14   26   35   28   30 11.798517 0.160422 SUCCESS 105
110100000   13   33   14   26   27   22   29   34 18.031311 0.020993 SUCCESS 106
110100010   38   25   27   19   21   27   28   32 11.218011 0.189650 SUCCESS 107
110100100   29   21   23   23   22   26   28   35  6.309177 0.612642 SUCCESS 108
110101000   25   22   28   17   23   33   27   32  8.101614 0.423608 SUCCESS 109
110101010   22   31   29   26   22   20   21   24  4.801900 0.778524 SUCCESS 110
110101100   21   16   28   18   28   34   17   23 13.254872 0.103376 SUCCESS 111
110110000   22   21   29   22   29   30   20   34  7.857191 0.447543 SUCCESS 112
110110010   18   24   26   33   24   24   28   26  5.127797 0.743834 SUCCESS 113
110110100   23   16   23   27   25   19   19   35 11.238380 0.188555 SUCCESS 114
110111000   26   41   26   31   30   24   26   25 12.236442 0.140962 SUCCESS 115
110111010   20   24   26   31   28   23   21   30  4.720425 0.786997 SUCCESS 116
110111100   29   26   19   24   22   21   32   26  5.331483 0.721630 SUCCESS 117
111000000   17   29   23   24   25   22   41   29 14.650122 0.066316 SUCCESS 118
111000010   24   25   23   30   24   25   15   24  5.728671 0.677595 SUCCESS 119
111000100   20   21   25   26   20   18   26   22  5.850883 0.663931 SUCCESS 120
111000110   28   26   28   28   26   26   18   20  4.282500 0.830778 SUCCESS 121
111001000   25   26   22   26   25   22   21   19  3.406650 0.906313 SUCCESS 122
111001010   19   26   20   29   37   24   20   29 10.678243 0.220605 SUCCESS 123
111001100   36   18   23   21   27   23   17   24 11.095800 0.196330 SUCCESS 124
111010000   23   33   18   27   30   21   29   31  8.396959 0.395685 SUCCESS 125
111010010   28   28   28   17   24   25   23   25  4.017708 0.855522 SUCCESS 126
111010100   24   29   27   22   24   31   25   23  2.785407 0.947094 SUCCESS 127
111010110   27   26   35   26   25   30   16   29  8.906174 0.350273 SUCCESS 128
111011000   21   26   22   27   24   28   30   26  2.612274 0.956290 SUCCESS 129
111011010   15   24   29   16   35   16   22   22 16.860116 0.031599 SUCCESS 130
111011100   24   36   24   22   26   23   32   27  7.358160 0.498528 SUCCESS 131
111100000   23   29   19   28   28   22   35   26  7.235948 0.511403 SUCCESS 132
111100010   19   15   22   23   28   25   27   22  7.592399 0.474263 SUCCESS 133
111100100   27   28   24   29   18   27   25   23  3.559414 0.894530 SUCCESS 134
111100110   30   22   22   18   23   28   25   30  5.402774 0.713786 SUCCESS 135
