Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,√x (sx) error ,P_Value,Zero,One,Quality
98,179.18505288850406,27.341938301919125,0.0063999999999999,0.01,0.0028,0.0005229246473813,4.503570077705088e-05,20408,19592,0
99,325.92010271368383,87.66181853312318,0.0138,0.0272,0.0004,0.0003090634358195,8.275913959187294e-34,21212,18788,0
100,258.9606316709905,73.47814222819628,0.0021999999999999,0.0042,0.0002,0.0002306365395564,0.0008684598407633,20333,19667,0
101,274.2634908108846,253.421643304754,0.0023999999999999,0.0046,0.0002,9.9531999588e-05,1.632545460552618e-05,20431,19569,0
102,268.693598307037,340.01075913445567,0.0232,0.0222,0.0242,0.000121687762066,0.2891445993278192,20106,19894,1
103,255.9214738411592,170.51615017359836,0.006,0.0114,0.0006,0.0002052426028488,3.21941618686851e-09,20592,19408,0
104,245.5838542724487,33.497443085843564,0.0069,0.0082,0.0056,0.0004225815511354,0.0001133870250685,20386,19614,0
105,253.7415646919426,80.29283048132444,0.0041999999999999,0.0068,0.0016,0.0008852186892001,0.4839273044461461,20070,19930,1
106,302.7514185462052,40.762032575790826,0.0392,0.0464,0.032,0.0010106825156183,1.5124206349367588e-55,18430,21570,0
107,247.62761090954203,41.05593888557792,0.0292999999999999,0.0578,0.0008,0.0001971746852068,3.749605311222528e-184,22894,17106,0
108,524.1019490363095,345.87044985877435,0.0074999999999999,0.01,0.005,0.0001424602383877,4.7613458325400834e-08,20546,19454,0
109,197.08298464793967,12.706234778923886,0.0629999999999999,0.0622,0.0638,0.0013657338696996,0.056133213319545,20191,19809,1
110,310.2232253524918,72.66185543559286,0.0070999999999999,0.0122,0.002,0.0002472728411549,0.0065281916317826,20272,19728,0
111,148.4558665539555,118.85188054976544,0.0048,0.0082,0.0014,0.0004056639758059,0.0226076884771056,20228,19772,1
112,432.80135430923065,283.0685036847315,0.1254999999999999,0.0266,0.2244,0.0002074409313411,1.8902820026990106e-10,20637,19363,0
113,280.2253284699029,108.86663628892336,0.0028,0.0034,0.0022,0.0001477150582123,0.5551906495069299,20059,19941,1
114,234.0099718764907,15.232535181891638,0.0243999999999999,0.0256,0.0232,0.0003807318040494,0.1936009691712207,20130,19870,1
115,311.4491466855817,264.1062249176421,0.0060999999999999,0.009,0.0032,0.0003409774691943,8.494586157752251e-05,20393,19607,0
116,55.92782981440945,97.4812366703023,0.0109,0.0212,0.0006,0.0003782324924941,4.5009717868301666e-38,21290,18710,0
117,236.16765005667835,84.64295032089062,0.0207,0.0376,0.0038,0.0001508454811776,1.0702469751688732e-73,21816,18184,0
118,153.04608995661357,221.43271323265708,0.002,0.0036,0.0004,0.0002530275287584,0.0001002442219923,20389,19611,0
119,308.3034029429931,328.5949448859999,0.0016,0.0028,0.0004,0.0001754446032125,0.5352577869379661,20062,19938,1
120,259.7355218977406,384.4861528964134,0.0046,0.0048,0.0044,0.0001768941237201,6.183963137912374e-06,20452,19548,0
121,259.5940791534122,106.61133262492514,0.0770999999999999,0.0762,0.078,0.0001398385776746,1.2983912857226726e-06,19516,20484,0
122,220.52087830593695,363.1892023678982,0.0018,0.0034,0.0002,0.0001403931152566,0.2501438712743006,20115,19885,1
123,207.6851437545716,250.7205976469562,0.0998,0.1318,0.0678,0.0002360367995029,3.0787230047536035e-41,21345,18655,0
124,231.93604194501356,62.560505865821455,0.0029,0.005,0.0008,0.0003726869460113,0.0292574615519785,20218,19782,1
125,159.0690671471408,207.68102908237805,0.0047,0.0088,0.0006,0.0008644145952347,0.0003708547938665,20356,19644,0
126,230.5469085362179,62.879755590907216,0.0088,0.0148,0.0028,0.0008554028194385,0.0006035812492172,20343,19657,0
