"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"117","185.7630236381571","251.64681669180425","4.8331067331535325","-0.3092141826105853","0.021100000000000008","0.0254","0.0168","1300","0.0006973181822955973","0","0.0006973181822955973","0.0006973181822955973","117_118:0.015704594734276378","117_118:660","true"
"118","79.44262610004294","95.48498558069379","4.732976783789233","-0.3103162291505652","0.010499999999999954","0.0152","0.0058","1300","0.0006601111247025362","0","0.0006601111247025362","0.0006601111247025362","118_119:0.02231132453858814","118_119:660","true"
"119","179.51363853494937","118.81539120452595","4.802679744986229","-0.28980565670333075","0.024700000000000055","0.0176","0.0318","1300","0.0003370357653648102","0","0.0003370357653648102","0.0003370357653648102","","","true"
"120","176.01566944768808","186.56286094777633","4.83660916070638","-0.3088294992030973","0.01990000000000003","0.0192","0.0206","1300","0.0003550261577848629","0","0.0003550261577848629","0.0003550261577848629","120_119:0.013399037564122751","120_119:660","true"
"121","157.39539563637922","148.88838466862842","4.967922360459374","-0.30831927501521805","0.017900000000000027","0.0204","0.0154","1300","0.0003508802173478741","0","0.0003508802173478741","0.0003508802173478741","121_120:0.009544203551810737","121_120:660","true"
"122","87.52153416598766","169.97003026062868","4.93757949289402","-0.307131343243749","0.018100000000000005","0.0172","0.019","1300","0.0002455211095225639","0","0.0002455211095225639","0.0002455211095225639","122_121:0.014349219617277864;122_123:0.010780757437269972;122_111:0.010764102005163645","122_121:660;122_123:660;122_111:660","true"
"123","146.43895992553968","143.9623977017663","5.034344478273899","-0.3063945650809262","0.060899999999999954","0.1116","0.0102","1300","0.0001903569248194576","0","0.0001903569248194576","0.0001903569248194576","","","true"
"124","165.97315274352064","194.58382540712853","4.949173441620629","-0.30728609162938675","0.01419999999999999","0.0158","0.0126","1300","0.00018457749529349334","0","0.00018457749529349334","0.00018457749529349334","124_123:0.005583731444989026","124_123:660","true"
"125","252.61444990327783","172.27885043250453","4.859116288125937","-0.3081939603922578","0.013399999999999967","0.0174","0.0094","1300","0.0006884150606072707","0","0.0006884150606072707","0.0006884150606072707","125_124:0.011752614827876984;125_126:0.007103339400716752","125_124:660;125_126:660","true"
"126","239.19691784481176","150.22265623827803","4.908243298574482","-0.30857572639301106","0.009800000000000031","0.007","0.0126","1300","0.00012026416557127217","0","0.00012026416557127217","0.00012026416557127217","","","true"
