"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"116","291.86635100690035","371.9908878685857","4.912741045139887","-0.3082983947671616","0.01171875","0.00732421875","0.01611328125","1300","0.00011209510721793156","0","0.00011209510721793156","0.00011209510721793156","116_115:0.008431220464134359;116_117:0.007659509377868301","116_115:660;116_117:660","true"
"117","233.48879954225325","293.5727779605057","4.8331223060662465","-0.3092141826105853","0.01513671875","0.01171875","0.0185546875","1300","0.00025622090246722875","0","0.00025622090246722875","0.00025622090246722875","117_118:0.008716404869809291","117_118:660","true"
"118","114.78791604921805","186.72017345177213","4.732967979104671","-0.3103162291505652","0.005859375","0.0068359375","0.0048828125","1300","0.00027735059677844225","0","0.00027735059677844225","0.00027735059677844225","118_119:0.012495298402408983","118_119:660","true"
"119","9.941314519029863","138.4440640383526","4.802663496482155","-0.28980565670333075","0.02490234375","0.02880859375","0.02099609375","1300","0.0002910268669828706","0","0.0002910268669828706","0.0002910268669828706","","","true"
"120","173.8680392544796","181.60297206601587","4.836637543518275","-0.3088294992030973","0.017822265625","0.01806640625","0.017578125","1300","0.0003087914281420507","0","0.0003087914281420507","0.0003087914281420507","120_119:0.010228249221950758","120_119:660","true"
"121","233.8821600791917","233.5408804293761","4.967922844038365","-0.30831927501521805","0.021728515625","0.02392578125","0.01953125","1300","0.0003865788380046682","0","0.0003865788380046682","0.0003865788380046682","121_120:0.007840872251106246","121_120:660","true"
"122","69.97409689946886","93.41478710632511","4.937602031629801","-0.307131343243749","0.021484375","0.02099609375","0.02197265625","1300","0.0009321172088126677","0","0.0009321172088126677","0.0009321172088126677","122_121:0.02667201101973815;122_123:0.01444505986872302;122_111:0.013701912669284111","122_121:660;122_123:660;122_111:660","true"
"123","187.86603827066952","136.2989792326665","5.034333870870927","-0.3063945650809262","0.015869140625","0.0126953125","0.01904296875","1300","0.0002325631791510769","0","0.0002325631791510769","0.0002325631791510769","","","true"
"124","268.3407228508737","261.83504156384384","4.949166025252109","-0.30728609162938675","0.013671875","0.01171875","0.015625","1300","0.00013217505555412318","0","0.00013217505555412318","0.00013217505555412318","124_123:0.0060143320159017355","124_123:660","true"
"125","99.45406739381826","119.8493385265623","4.859117970007059","-0.3081939603922578","0.015625","0.02001953125","0.01123046875","1300","0.00031769772173541376","0","0.00031769772173541376","0.00031769772173541376","125_124:0.006228005088163846;125_126:0.00786837298535975","125_124:660;125_126:660","true"
"126","258.1125314741671","186.88595237640703","4.90823449911869","-0.30857572639301106","0.00927734375","0.005859375","0.0126953125","1300","0.00014563439597613432","0","0.00014563439597613432","0.00014563439597613432","","","true"
