		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.578125	M = 30000	N = 8	m = 9	n = 240000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001100101   62   62   65   64   63   50   59   60  3.343308 0.911005 SUCCESS  42
001100111   62   49   66   60   54   51   58   69  6.141276 0.631410 SUCCESS  43
001101011   75   76   57   73   53   54   51   60 15.802871 0.045290 SUCCESS  44
001101101   40   56   54   50   56   61   55   57  8.369942 0.398192 SUCCESS  45
001101111   45   70   59   67   63   69   60   55  9.336984 0.314671 SUCCESS  46
001110101   63   53   60   55   60   54   48   52  4.300972 0.828999 SUCCESS  47
001110111   49   58   55   51   57   63   55   52  4.244152 0.834451 SUCCESS  48
001111011   66   63   60   63   55   53   65   66  4.174093 0.841084 SUCCESS  49
001111101   53   57   61   62   51   67   60   60  3.240701 0.918357 SUCCESS  50
001111111   67   57   55   59   55   54   70   71  7.148037 0.520748 SUCCESS  51
010000011   67   60   71   57   55   59   58   68  5.857728 0.663165 SUCCESS  52
010000111   58   56   54   59   60   49   68   58  3.724498 0.881086 SUCCESS  53
010001011   63   75   40   55   55   52   57   63 12.803551 0.118790 SUCCESS  54
010001111   57   56   68   60   64   67   56   73  7.324013 0.502111 SUCCESS  55
010010011   50   60   58   60   79   48   62   55 11.146395 0.193541 SUCCESS  56
010010111   54   46   77   57   51   71   55   46 15.954023 0.043043 SUCCESS  57
010011011   47   45   55   65   55   51   53   66  9.336432 0.314715 SUCCESS  58
010011111   61   63   67   53   64   57   64   68  4.898961 0.768319 SUCCESS  59
010100011   57   58   53   60   78   69   42   54 14.432573 0.071164 SUCCESS  60
010100111   53   51   55   63   61   51   53   57  3.844758 0.870851 SUCCESS  61
010101011   61   59   71   53   62   56   58   65  4.437782 0.815625 SUCCESS  62
010101111   50   59   64   57   63   64   51   54  4.112860 0.846800 SUCCESS  63
010110011   66   54   59   54   49   66   69   56  6.342077 0.608973 SUCCESS  64
010110111   56   61   61   57   42   65   57   70  8.294917 0.405205 SUCCESS  65
010111011   55   55   57   56   60   54   56   62  1.343026 0.995018 SUCCESS  66
010111111   69   55   61   58   59   59   63   56  2.721599 0.950596 SUCCESS  67
011000111   68   52   66   47   53   58   69   73 11.813891 0.159703 SUCCESS  68
011001111   61   48   72   77   53   56   65   54 13.014281 0.111359 SUCCESS  69
011010111   71   70   53   65   54   57   59   63  7.066393 0.529487 SUCCESS  70
011011111   54   68   52   62   55   75   63   62  8.446069 0.391152 SUCCESS  71
011101111   49   62   65   54   67   48   48   54  8.496821 0.386502 SUCCESS  72
011111111   55   66   52   49   60   62   68   65  6.119210 0.633880 SUCCESS  73
100000000   62   61   57   60   63   53   66   62  2.463427 0.963415 SUCCESS  74
100010000   63   62   56   57   46   52   71   51  8.007508 0.432737 SUCCESS  75
100100000   61   69   74   59   61   49   39   62 14.918577 0.060748 SUCCESS  76
100101000   65   56   48   71   60   58   58   47  7.958411 0.437543 SUCCESS  77
100110000   56   46   59   75   68   48   54   52 12.350095 0.136254 SUCCESS  78
100111000   69   57   52   56   70   60   54   55  5.777187 0.672174 SUCCESS  79
101000000   71   65   47   60   65   71   54   54 10.045854 0.261822 SUCCESS  80
101000100   59   69   46   69   57   51   52   48 10.427595 0.236287 SUCCESS  81
101001000   52   74   75   64   55   48   44   52 16.958578 0.030543 SUCCESS  82
101001100   55   64   68   71   60   64   60   61  5.729745 0.677475 SUCCESS  83
101010000   61   62   45   68   49   66   59   47 10.093296 0.258539 SUCCESS  84
101010100   45   62   44   53   54   59   49   45 13.009317 0.111529 SUCCESS  85
101011000   59   46   46   49   55   61   72   57 10.761895 0.215559 SUCCESS  86
101011100   61   64   48   56   49   66   52   71  8.794712 0.359909 SUCCESS  87
101100000   42   48   55   50   56   71   68   65 13.488149 0.096121 SUCCESS  88
101100100   66   58   57   50   52   47   62   65  6.386209 0.604055 SUCCESS  89
101101000   49   67   52   65   66   72   49   55 10.361397 0.240571 SUCCESS  90
101101100   54   56   67   48   55   56   55   51  5.297804 0.725324 SUCCESS  91
101110000   66   53   67   57   57   68   77   56 10.536822 0.229349 SUCCESS  92
101110100   72   67   69   65   64   56   47   61 10.183766 0.252364 SUCCESS  93
101111000   51   67   54   61   60   53   59   70  5.630448 0.688548 SUCCESS  94
101111100   58   57   65   60   57   64   50   56  2.792762 0.946682 SUCCESS  95
110000000   53   44   49   63   63   61   68   68  9.848363 0.275831 SUCCESS  96
110000010   49   55   58   61   67   70   63   61  5.958680 0.651860 SUCCESS  97
110000100   79   55   58   59   60   56   54   68  9.687281 0.287664 SUCCESS  98
110001000   51   56   67   50   53   50   63   58  5.881449 0.660509 SUCCESS  99
110001010   67   62   49   60   68   56   58   62  5.010946 0.756406 SUCCESS 100
110010000   51   63   71   55   59   57   56   65  5.201265 0.735864 SUCCESS 101
110010010   73   41   41   58   50   64   69   56 18.439206 0.018164 SUCCESS 102
110010100   60   60   66   71   59   55   47   62  6.569908 0.583664 SUCCESS 103
110011000   48   55   61   61   51   47   56   55  6.131898 0.632460 SUCCESS 104
110011010   63   62   62   69   42   60   46   69 12.273416 0.139415 SUCCESS 105
110100000   72   61   58   59   69   81   50   58 15.389686 0.051997 SUCCESS 106
110100010   63   71   42   64   56   52   49   55 11.166255 0.192456 SUCCESS 107
110100100   63   62   68   62   58   54   49   47  6.687410 0.570703 SUCCESS 108
110101000   55   68   53   61   51   68   47   49  9.012614 0.341233 SUCCESS 109
110101010   49   55   55   52   62   57   45   61  6.444132 0.597611 SUCCESS 110
110101100   73   54   62   59   62   65   55   56  5.529497 0.699770 SUCCESS 111
110110000   60   71   67   49   59   62   74   65 10.767412 0.215229 SUCCESS 112
110110010   57   65   56   58   58   44   57   59  4.699815 0.789125 SUCCESS 113
110110100   62   63   56   52   62   65   63   48  4.688231 0.790319 SUCCESS 114
110111000   59   61   61   64   58   65   73   57  5.178647 0.738323 SUCCESS 115
110111010   75   48   56   70   57   71   57   65 12.695980 0.122747 SUCCESS 116
110111100   55   64   61   61   54   53   56   65  2.716634 0.950863 SUCCESS 117
111000000   64   44   55   68   60   55   75   64 11.604816 0.169726 SUCCESS 118
111000010   71   49   69   52   62   62   55   61  7.767540 0.456501 SUCCESS 119
111000100   49   66   69   59   51   58   69   56  7.566739 0.476893 SUCCESS 120
111000110   51   56   47   61   65   64   66   58  5.826284 0.666683 SUCCESS 121
111001000   50   54   57   61   61   54   56   71  5.131205 0.743465 SUCCESS 122
111001010   54   67   74   57   52   60   52   62  7.634592 0.469953 SUCCESS 123
111001100   56   51   70   71   52   46   44   63 13.811415 0.086815 SUCCESS 124
111010000   63   58   68   57   63   75   66   58  8.046123 0.428978 SUCCESS 125
111010010   61   56   75   56   59   56   40   60 11.347747 0.182763 SUCCESS 126
111010100   48   60   46   69   50   55   64   55  8.991099 0.343047 SUCCESS 127
111010110   73   52   62   58   64   68   55   64  7.479027 0.485937 SUCCESS 128
111011000   53   63   80   51   56   51   73   68 16.378794 0.037268 SUCCESS 129
111011010   48   52   66   58   65   64   71   56  7.805604 0.452686 SUCCESS 130
111011100   64   51   62   55   57   63   63   63  3.044866 0.931510 SUCCESS 131
111100000   60   54   60   61   63   59   66   56  1.982940 0.981530 SUCCESS 132
111100010   56   66   65   61   51   51   72   59  7.132039 0.522456 SUCCESS 133
111100100   51   47   59   47   47   55   63   57  8.731272 0.365470 SUCCESS 134
111100110   58   57   74   70   51   53   53   48 10.638877 0.223012 SUCCESS 135
111101000   52   70   59   50   56   62   54   59  5.066111 0.750487 SUCCESS 136
111101010   43   72   48   59   60   62   55   52 10.674735 0.220819 SUCCESS 137
111101100   57   61   72   51   58   50   76   61 11.107780 0.195667 SUCCESS 138
111101110   71   58   68   61   70   55   63   62  7.481234 0.485709 SUCCESS 139
111110000   61   54   63   58   67   59   62   59  2.289657 0.970819 SUCCESS 140
111110010   59   58   54   56   68   59   53   52  3.379717 0.908322 SUCCESS 141
111110100   56   66   69   54   45   60   58   69  8.590601 0.377999 SUCCESS 142
111110110   63   53   71   60   56   53   63   54  5.035770 0.753746 SUCCESS 143
111111000   63   52   66   64   56   60   69   55  4.896754 0.768552 SUCCESS 144
111111010   56   63   64   52   50   56   66   72  7.314084 0.503155 SUCCESS 145
111111100   78   60   56   59   65   62   65   57  8.521645 0.384240 SUCCESS 146
111111110   55   66   52   49   60   62   68   65  6.119210 0.633880 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.578125	M = 30000	N = 8	m = 9	n = 240000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   72   51   50   65   36   55   51   60 16.495192 0.035817 SUCCESS   0
000000011   67   57   54   67   49   54   56   61  5.128447 0.743763 SUCCESS   1
000000101   61   58   50   54   49   56   62   65  4.449918 0.814423 SUCCESS   2
000000111   63   64   50   65   65   54   69   64  6.425376 0.599696 SUCCESS   3
000001001   51   60   65   52   49   61   56   40 10.474486 0.233289 SUCCESS   4
000001011   60   61   43   61   59   58   59   63  4.884066 0.769892 SUCCESS   5
000001101   61   53   59   50   43   57   61   75 11.146947 0.193511 SUCCESS   6
000001111   55   60   50   59   58   61   61   64  2.295725 0.970577 SUCCESS   7
000010001   59   57   61   61   52   58   56   61  1.244832 0.996179 SUCCESS   8
000010011   56   64   60   52   53   64   62   42  7.562326 0.477346 SUCCESS   9
000010101   61   55   66   51   52   54   61   46  6.345938 0.608542 SUCCESS  10
000010111   58   65   51   64   46   61   54   70  7.835945 0.449658 SUCCESS  11
000011001   60   69   61   61   48   54   53   65  5.782704 0.671557 SUCCESS  12
000011011   58   67   51   55   53   60   55   66  4.281113 0.830912 SUCCESS  13
000011101   60   61   83   64   65   55   51   63 13.499733 0.095773 SUCCESS  14
000011111   59   59   50   70   67   68   66   60  7.435447 0.490460 SUCCESS  15
000100011   58   56   65   66   60   62   56   62  2.390057 0.966661 SUCCESS  16
000100101   56   53   66   56   51   81   56   57 11.806168 0.160064 SUCCESS  17
000100111   53   60   68   60   58   57   61   44  6.092731 0.636845 SUCCESS  18
000101001   61   51   51   53   53   51   56   58  4.366619 0.822624 SUCCESS  19
000101011   62   60   61   59   58   58   57   56  0.522171 0.999843 SUCCESS  20
000101101   64   55   59   68   54   55   69   61  4.932060 0.764812 SUCCESS  21
000101111   67   56   53   65   52   55   55   66  4.834969 0.775060 SUCCESS  22
000110011   60   57   59   56   45   62   60   70  6.000054 0.647226 SUCCESS  23
000110101   52   56   57   64   52   57   63   54  2.967083 0.936406 SUCCESS  24
000110111   59   74   52   62   68   54   63   69  9.371738 0.311913 SUCCESS  25
000111001   76   64   58   53   59   39   75   79 25.324347 0.001369 FAILURE  26
000111011   60   53   72   52   69   55   47   65  9.766719 0.281783 SUCCESS  27
000111101   57   51   53   48   60   67   53   62  5.626035 0.689040 SUCCESS  28
000111111   60   53   53   65   59   58   65   53  3.148576 0.924690 SUCCESS  29
001000011   49   59   55   50   51   55   62   68  6.161136 0.629188 SUCCESS  30
001000101   62   58   48   54   44   57   55   48  8.554744 0.381236 SUCCESS  31
001000111   47   56   65   64   77   53   57   68 11.881744 0.156559 SUCCESS  32
001001011   54   55   60   58   55   59   45   63  4.466467 0.812778 SUCCESS  33
001001101   65   58   68   57   58   69   62   52  5.238777 0.731777 SUCCESS  34
001001111   58   59   69   52   63   57   56   45  6.451303 0.596814 SUCCESS  35
001010011   64   65   49   52   48   58   50   55  7.136453 0.521985 SUCCESS  36
001010101   57   53   59   42   51   70   68   47 12.698186 0.122665 SUCCESS  37
001010111   59   56   66   54   59   66   64   59  2.960463 0.936814 SUCCESS  38
001011011   64   41   62   53   56   54   63   59  7.565084 0.477063 SUCCESS  39
001011101   52   64   60   55   58   68   49   54  5.106933 0.746088 SUCCESS  40
001011111   68   52   62   76   58   51   52   68 11.246244 0.188133 SUCCESS  41
001100101   59   62   58   57   63   55   63   64  1.694979 0.988978 SUCCESS  42
001100111   56   56   37   54   49   64   60   72 14.178263 0.077236 SUCCESS  43
001101011   52   64   53   75   57   48   61   54  9.085431 0.335140 SUCCESS  44
001101101   68   50   53   50   57   60   48   59  6.772364 0.561380 SUCCESS  45
001101111   70   80   65   66   74   51   60   58 17.357972 0.026590 SUCCESS  46
001110101   55   58   59   60   57   57   56   52  1.239867 0.996232 SUCCESS  47
001110111   54   42   66   60   55   61   60   74 10.793339 0.213686 SUCCESS  48
001111011   51   51   58   51   62   54   62   59  3.833725 0.871805 SUCCESS  49
001111101   54   72   67   63   54   56   58   60  5.676235 0.683446 SUCCESS  50
001111111   63   48   57   62   59   56   64   55  3.436537 0.904059 SUCCESS  51
010000011   69   58   71   42   59   60   49   66 12.129435 0.145522 SUCCESS  52
010000111   55   45   61   59   59   51   66   70  7.879525 0.445326 SUCCESS  53
010001011   63   56   51   51   53   53   59   46  6.384554 0.604239 SUCCESS  54
010001111   46   64   65   71   65   65   48   62 10.401668 0.237958 SUCCESS  55
010010011   60   54   65   46   61   59   62   40 10.332712 0.242446 SUCCESS  56
010010111   54   58   56   56   60   48   55   64  3.366478 0.909302 SUCCESS  57
010011011   78   48   67   47   74   59   61   47 18.924106 0.015271 SUCCESS  58
010011111   58   65   56   49   57   62   66   47  6.060184 0.640490 SUCCESS  59
010100011   69   57   57   60   66   65   64   49  5.879794 0.660695 SUCCESS  60
010100111   63   58   62   58   40   51   62   48  9.852225 0.275551 SUCCESS  61
010101011   61   57   59   57   57   59   61   56  0.462593 0.999901 SUCCESS  62
010101111   64   63   56   54   60   72   60   65  5.330903 0.721694 SUCCESS  63
010110011   45   67   47   63   65   59   66   47 11.288169 0.185900 SUCCESS  64
010110111   55   68   60   51   60   66   56   51  4.981708 0.759529 SUCCESS  65
010111011   52   49   61   60   55   67   54   60  4.406338 0.818729 SUCCESS  66
010111111   60   52   64   60   53   71   59   66  5.602866 0.691619 SUCCESS  67
011000111   58   57   61   57   65   59   55   58  1.160430 0.997018 SUCCESS  68
011001111   61   63   54   69   55   52   49   70  7.648384 0.468548 SUCCESS  69
011010111   65   45   65   72   55   55   51   56  9.473793 0.303915 SUCCESS  70
011011111   62   68   64   65   57   58   70   60  5.409237 0.713074 SUCCESS  71
011101111   46   47   58   77   52   64   59   66 13.414228 0.098370 SUCCESS  72
011111111   64   56   65   67   57   61   74   57  7.006263 0.535957 SUCCESS  73
100000000   72   50   50   65   36   55   51   60 16.780395 0.032479 SUCCESS  74
100010000   44   55   63   44   59   59   48   68 11.623021 0.168833 SUCCESS  75
100100000   75   64   54   47   47   55   54   59 10.981452 0.202752 SUCCESS  76
100101000   53   67   55   57   63   57   64   60  3.015077 0.933408 SUCCESS  77
100110000   65   62   43   51   50   60   52   48 10.306232 0.244187 SUCCESS  78
100111000   45   55   68   48   53   61   48   49 11.270516 0.186837 SUCCESS  79
101000000   52   60   71   65   50   63   78   61 12.657916 0.124174 SUCCESS  80
101000100   59   51   76   60   47   64   52   70 12.362783 0.135737 SUCCESS  81
101001000   63   61   60   68   59   51   54   71  6.162239 0.629064 SUCCESS  82
101001100   70   60   47   53   51   66   50   69 10.456833 0.234414 SUCCESS  83
101010000   53   39   59   62   55   62   64   76 13.835136 0.086165 SUCCESS  84
101010100   64   49   59   48   53   58   63   48  6.992472 0.537445 SUCCESS  85
101011000   69   56   51   64   59   57   56   49  5.351314 0.719452 SUCCESS  86
101011100   50   47   67   58   51   56   63   51  7.413381 0.492758 SUCCESS  87
101100000   58   56   57   52   38   54   70   54 11.449251 0.177520 SUCCESS  88
101100100   50   63   70   49   67   58   46   56  9.734723 0.284141 SUCCESS  89
101101000   60   66   55   53   52   61   50   63  4.294904 0.829584 SUCCESS  90
101101100   63   45   67   56   58   58   53   76 10.888223 0.208113 SUCCESS  91
101110000   60   50   63   61   61   54   60   62  2.499284 0.961764 SUCCESS  92
101110100   69   55   57   55   64   61   55   63  3.606997 0.890729 SUCCESS  93
101111000   68   58   59   58   59   44   51   56  6.467853 0.594976 SUCCESS  94
101111100   54   55   68   68   51   55   51   53  6.532948 0.587755 SUCCESS  95
110000000   69   59   51   62   44   46   49   50 12.603854 0.126226 SUCCESS  96
110000010   57   52   52   54   57   60   65   57  2.793313 0.946651 SUCCESS  97
110000100   64   50   51   65   65   76   51   54 11.029445 0.200036 SUCCESS  98
110001000   55   61   51   52   59   63   55   55  2.907505 0.940027 SUCCESS  99
110001010   58   63   68   58   50   58   61   62  3.539144 0.896131 SUCCESS 100
110010000   58   63   52   54   54   63   54   62  2.776764 0.947576 SUCCESS 101
110010010   49   66   61   64   54   44   48   63  9.656389 0.289976 SUCCESS 102
110010100   65   72   57   53   59   44   60   63  8.636940 0.373842 SUCCESS 103
110011000   74   71   48   60   56   64   56   59  9.690040 0.287458 SUCCESS 104
110011010   59   57   61   62   48   46   62   61  5.435716 0.710151 SUCCESS 105
110100000   53   58   69   55   52   60   66   50  5.769464 0.673037 SUCCESS 106
110100010   69   52   62   57   56   53   59   66  4.574039 0.801981 SUCCESS 107
110100100   65   62   66   64   65   64   61   60  3.812211 0.873656 SUCCESS 108
110101000   56   51   63   59   56   71   64   69  6.756917 0.563072 SUCCESS 109
110101010   68   53   59   63   59   47   56   57  4.995500 0.758057 SUCCESS 110
110101100   52   62   53   63   59   51   60   46  5.710438 0.679630 SUCCESS 111
110110000   57   56   59   58   46   52   58   66  4.705332 0.788556 SUCCESS 112
110110010   72   55   77   52   74   71   44   59 20.837779 0.007591 FAILURE 113
110110100   50   66   53   49   54   69   52   58  7.497232 0.484054 SUCCESS 114
110111000   69   54   52   60   72   50   53   59  8.118389 0.421992 SUCCESS 115
110111010   60   57   57   44   67   53   72   66  9.829055 0.277230 SUCCESS 116
110111100   69   62   74   63   72   54   42   46 17.862180 0.022284 SUCCESS 117
111000000   48   66   57   55   65   49   54   49  7.554603 0.478140 SUCCESS 118
111000010   65   48   54   72   67   67   55   67 10.235621 0.248876 SUCCESS 119
111000100   47   65   50   61   67   64   60   57  6.347593 0.608358 SUCCESS 120
111000110   60   56   57   71   59   51   62   55  4.370480 0.822247 SUCCESS 121
111001000   60   49   53   57   59   58   74   67  7.707962 0.462505 SUCCESS 122
111001010   53   61   62   56   67   54   56   59  2.719392 0.950715 SUCCESS 123
111001100   61   66   46   53   55   63   57   66  6.005570 0.646608 SUCCESS 124
111010000   51   60   72   72   53   51   66   49 11.564546 0.171716 SUCCESS 125
111010010   73   55   50   58   59   68   65   69  9.418076 0.308263 SUCCESS 126
111010100   48   59   61   51   54   69   64   54  6.272017 0.616791 SUCCESS 127
111010110   51   58   54   62   67   65   56   55  3.919782 0.864287 SUCCESS 128
111011000   59   51   49   55   41   42   59   62 13.378370 0.099477 SUCCESS 129
111011010   53   60   55   58   56   52   52   44  6.213542 0.623326 SUCCESS 130
111011100   58   56   60   61   60   58   67   69  3.473498 0.901237 SUCCESS 131
111100000   51   64   57   66   59   49   63   55  4.742844 0.784674 SUCCESS 132
111100010   55   60   57   55   61   65   63   58  1.714286 0.988554 SUCCESS 133
111100100   56   58   58   64   54   56   48   55  3.336688 0.911488 SUCCESS 134
111100110   67   60   54   55   55   59   50   68  4.978950 0.759824 SUCCESS 135
111101000   54   61   57   60   50   51   63   55  3.437089 0.904017 SUCCESS 136
111101010   54   57   58   54   57   79   66   56  9.285680 0.318773 SUCCESS 137
111101100   55   54   53   60   68   44   51   73 11.185011 0.191435 SUCCESS 138
111101110   68   59   53   67   60   50   70   62  7.215890 0.513529 SUCCESS 139
111110000   58   64   64   74   60   53   63   49  7.791813 0.454066 SUCCESS 140
111110010   46   50   61   62   55   68   51   46 10.001722 0.264905 SUCCESS 141
111110100   67   53   62   59   45   54   68   68  8.769888 0.362078 SUCCESS 142
111110110   61   61   59   67   57   49   43   57  7.453651 0.488569 SUCCESS 143
111111000   54   59   57   64   69   61   86   50 17.530087 0.025039 SUCCESS 144
111111010   58   49   57   49   52   61   62   62  4.569626 0.802428 SUCCESS 145
111111100   58   52   59   61   63   58   77   48  9.193555 0.326232 SUCCESS 146
111111110   64   56   65   67   57   61   74   57  7.006263 0.535957 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.578125	M = 30000	N = 8	m = 9	n = 240000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   51   60   59   61   57   47   58   54  3.942400 0.862283 SUCCESS   0
000000011   55   69   59   70   61   53   64   49  7.240714 0.510898 SUCCESS   1
000000101   63   58   59   54   39   57   64   68  9.620532 0.292676 SUCCESS   2
000000111   56   56   60   62   70   64   68   54  5.236019 0.732078 SUCCESS   3
000001001   44   57   64   51   61   47   68   53  9.914561 0.271074 SUCCESS   4
000001011   69   56   66   65   45   63   64   63  8.198930 0.414283 SUCCESS   5
000001101   61   66   55   54   51   55   65   59  3.642854 0.887824 SUCCESS   6
000001111   58   54   57   70   54   71   69   54  8.104046 0.423373 SUCCESS   7
000010001   62   62   59   52   56   62   50   65  3.531421 0.896737 SUCCESS   8
000010011   68   67   60   42   67   59   74   61 13.263627 0.103095 SUCCESS   9
000010101   46   55   65   54   73   49   54   57  9.821884 0.277751 SUCCESS  10
000010111   56   53   59   66   59   65   63   55  2.944465 0.937794 SUCCESS  11
000011001   63   71   56   70   68   40   54   64 14.038144 0.080777 SUCCESS  12
000011011   59   56   48   50   56   60   56   44  7.416691 0.492413 SUCCESS  13
000011101   50   54   58   59   62   67   48   52  5.875933 0.661127 SUCCESS  14
000011111   62   52   48   66   60   58   61   62  4.270080 0.831971 SUCCESS  15
000100011   68   53   57   57   58   72   55   69  7.533640 0.480297 SUCCESS  16
000100101   62   58   74   51   48   47   53   45 13.570345 0.093675 SUCCESS  17
000100111   72   58   60   46   78   72   57   54 16.267361 0.038709 SUCCESS  18
000101001   65   63   46   53   48   55   49   67  9.488136 0.302803 SUCCESS  19
000101011   48   58   56   53   73   53   65   55  7.822705 0.450978 SUCCESS  20
000101101   60   76   71   57   38   45   55   67 20.369429 0.009025 FAILURE  21
000101111   53   64   50   59   61   64   57   53  3.586034 0.892411 SUCCESS  22
000110011   68   59   55   55   68   53   66   61  5.214505 0.734423 SUCCESS  23
000110101   60   60   67   53   42   61   64   78 14.005596 0.081620 SUCCESS  24
000110111   64   44   53   51   46   67   53   65 11.155773 0.193028 SUCCESS  25
000111001   43   67   53   57   65   64   56   46 10.286373 0.245499 SUCCESS  26
000111011   53   55   70   63   70   69   46   53 10.985865 0.202501 SUCCESS  27
000111101   61   64   59   59   50   68   57   46  6.331595 0.610141 SUCCESS  28
000111111   62   55   59   67   72   66   68   58  7.413381 0.492758 SUCCESS  29
001000011   54   67   55   64   59   65   52   49  5.481503 0.705088 SUCCESS  30
001000101   54   55   55   62   41   56   60   46  9.429109 0.307399 SUCCESS  31
001000111   58   70   50   56   64   59   58   56  4.370480 0.822247 SUCCESS  32
001001011   56   49   67   38   58   40   50   50 19.160764 0.014023 SUCCESS  33
001001101   55   45   47   40   66   47   64   71 18.521402 0.017640 SUCCESS  34
001001111   61   55   63   51   70   71   51   50  9.028060 0.339934 SUCCESS  35
001010011   65   65   53   63   52   61   56   67  4.587279 0.800639 SUCCESS  36
001010101   57   52   66   54   67   59   53   56  4.072038 0.850566 SUCCESS  37
001010111   53   61   52   75   67   55   62   50  9.161007 0.328896 SUCCESS  38
001011011   61   64   68   55   53   56   60   62  3.324552 0.912372 SUCCESS  39
001011101   60   61   62   52   52   55   64   55  2.844617 0.943727 SUCCESS  40
001011111   51   47   57   53   55   55   62   53  5.181406 0.738023 SUCCESS  41
001100101   63   62   46   62   57   53   47   56  6.628383 0.577205 SUCCESS  42
001100111   61   61   51   74   68   58   73   65 11.391879 0.180468 SUCCESS  43
001101011   55   57   72   51   52   69   69   71 11.786309 0.160996 SUCCESS  44
001101101   74   53   59   60   67   47   49   50 11.323475 0.184036 SUCCESS  45
001101111   65   59   57   56   63   56   60   59  1.393778 0.994334 SUCCESS  46
001110101   55   58   56   64   54   51   66   54  3.594309 0.891748 SUCCESS  47
001110111   47   44   51   65   58   72   57   70 13.392713 0.099033 SUCCESS  48
001111011   63   54   60   66   62   66   66   57  3.918679 0.864385 SUCCESS  49
001111101   63   63   53   55   56   77   54   65  8.671694 0.370744 SUCCESS  50
001111111   65   64   57   63   55   78   57   61  8.668384 0.371038 SUCCESS  51
010000011   58   50   56   54   55   52   62   46  5.781601 0.671681 SUCCESS  52
010000111   65   68   54   51   60   64   59   54  4.606586 0.798677 SUCCESS  53
010001011   58   66   59   64   51   52   66   51  5.264153 0.729006 SUCCESS  54
010001111   62   69   54   54   65   63   63   63  4.627549 0.796541 SUCCESS  55
010010011   56   47   42   53   71   50   50   54 13.576413 0.093496 SUCCESS  56
010010111   54   47   60   53   55   45   52   48  9.541094 0.298722 SUCCESS  57
010011011   60   63   51   50   71   44   54   73 13.210669 0.104804 SUCCESS  58
010011111   61   75   57   56   61   71   51   60  8.902284 0.350606 SUCCESS  59
010100011   57   53   65   61   55   53   54   66  3.542454 0.895870 SUCCESS  60
010100111   66   65   51   66   53   62   75   70 11.506071 0.174639 SUCCESS  61
010101011   60   45   61   61   68   56   56   47  7.665485 0.466809 SUCCESS  62
010101111   55   68   64   65   65   46   67   51  8.826708 0.357125 SUCCESS  63
010110011   58   62   69   57   56   53   75   62  7.807810 0.452466 SUCCESS  64
010110111   65   56   65   56   54   51   62   55  3.507148 0.898634 SUCCESS  65
010111011   57   50   51   57   51   58   61   59  3.527008 0.897084 SUCCESS  66
010111111   59   70   59   64   67   52   61   48  6.922964 0.544967 SUCCESS  67
011000111   45   53   64   56   74   59   71   54 11.735557 0.163398 SUCCESS  68
011001111   59   56   68   71   57   52   75   60 10.015513 0.263939 SUCCESS  69
011010111   62   53   62   53   58   66   58   65  3.224152 0.919513 SUCCESS  70
011011111   58   59   68   62   64   52   63   55  3.636786 0.888318 SUCCESS  71
011101111   60   57   51   62   59   69   55   75  8.207205 0.413496 SUCCESS  72
011111111   63   74   54   67   58   71   58   54  9.271337 0.319926 SUCCESS  73
100000000   51   60   59   61   57   47   58   54  3.942400 0.862283 SUCCESS  74
100010000   54   70   67   61   45   64   57   57  7.890006 0.444288 SUCCESS  75
100100000   71   51   62   61   63   62   59   44  8.354495 0.399630 SUCCESS  76
100101000   65   52   56   52   54   70   57   60  5.125689 0.744062 SUCCESS  77
100110000   65   60   57   50   55   61   56   78  9.212311 0.324704 SUCCESS  78
100111000   64   64   53   66   63   67   62   58  4.369377 0.822355 SUCCESS  79
101000000   54   64   50   57   50   52   64   61  4.917165 0.766392 SUCCESS  80
101000100   58   57   61   53   61   63   56   66  2.241112 0.972713 SUCCESS  81
101001000   66   67   57   60   53   59   60   56  3.009560 0.933756 SUCCESS  82
101001100   66   52   55   56   64   70   53   62  5.657479 0.685537 SUCCESS  83
101010000   52   47   54   56   47   42   70   48 15.113861 0.056969 SUCCESS  84
101010100   60   51   54   50   51   69   57   58  5.699405 0.680862 SUCCESS  85
101011000   46   64   78   68   64   63   56   50 13.818035 0.086633 SUCCESS  86
101011100   58   42   48   44   60   55   62   59 11.055925 0.198551 SUCCESS  87
101100000   55   56   56   51   54   55   53   53  3.168987 0.923309 SUCCESS  88
