		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001100101   71   71   86   75   81   73   63   61  7.523088 0.481384 SUCCESS  42
001100111   63   74   69   61   71   83   53   71  9.283955 0.318911 SUCCESS  43
001101011   77   67   57   75   70   67   71   68  4.141627 0.844125 SUCCESS  44
001101101   75   61   61   72   58   80   82   74  8.695706 0.368612 SUCCESS  45
001101111   59   65   75   66   70   74   83   66  5.786304 0.671155 SUCCESS  46
001110101   78   56   62   70   66   84   80   71  9.217528 0.324279 SUCCESS  47
001110111   64   57   68   73   64   67   78   75  5.535665 0.699085 SUCCESS  48
001111011   65   72   52   62   68   87   62   70 11.884280 0.156442 SUCCESS  49
001111101   56   73   74   68   70   71   69   76  3.983094 0.858646 SUCCESS  50
001111111   68   65   71   74   64   63   62   72  3.461043 0.902192 SUCCESS  51
010000011   73   77   65   80   75   80   81   61  6.788633 0.559600 SUCCESS  52
010000111   68   50   65   68   70   65   70   83  9.713785 0.285692 SUCCESS  53
010001011   73   75   65   61   77   54   60   63  9.484032 0.303121 SUCCESS  54
010001111   57   61   76   84   70   82   68   69  9.129873 0.331459 SUCCESS  55
010010011   84   77   74   69   59   70   77   62  7.042925 0.532009 SUCCESS  56
010010111   93   64   77   72   80   62   59   59 14.894233 0.061235 SUCCESS  57
010011011   73   66   72   54   60   82   90   58 15.862436 0.044392 SUCCESS  58
010011111   76   72   62   65   46   71   67   65 11.708741 0.164680 SUCCESS  59
010100011   55   64   71   78   62   73   59   76  8.699472 0.368279 SUCCESS  60
010100111   70   72   62   71   67   61   76   66  3.498708 0.899290 SUCCESS  61
010101011   64   67   67   56   52   79   65   76 11.312238 0.184627 SUCCESS  62
010101111   67   74   69   70   76   67   63   76  2.305204 0.970197 SUCCESS  63
010110011   67   70   68   64   58   79   71   79  5.364692 0.717980 SUCCESS  64
010110111   74   67   59   66   61   66   63   84  7.893911 0.443901 SUCCESS  65
010111011   70   85   69   59   72   68   78   71  5.932625 0.654779 SUCCESS  66
010111111   70   72   79   83   67   65   71   77  4.459377 0.813483 SUCCESS  67
011000111   66   60   64   79   75   72   75   65  4.721887 0.786846 SUCCESS  68
011001111   72   70   63   59   67   73   60   85  7.877362 0.445541 SUCCESS  69
011010111   73   69   63   75   62   80   72   62  4.780323 0.780777 SUCCESS  70
011011111   63   76   71   66   68   80   80   73  4.283953 0.830639 SUCCESS  71
011101111   65   66   66   81   73   75   82   71  4.851657 0.773307 SUCCESS  72
011111111   77   65   59   88   66   60   71   74  9.597254 0.294438 SUCCESS  73
100000000   67   75   84   89   69   66   81   70  9.781581 0.280692 SUCCESS  74
100010000   67   74   67   82   61   67   72   84  6.587985 0.581666 SUCCESS  75
100100000   65   79   68   68   78   86   80   75  7.343897 0.500024 SUCCESS  76
100101000   61   61   82   65   67   66   70   68  5.790185 0.670721 SUCCESS  77
100110000   63   70   83   63   76   71   73   71  4.429931 0.816402 SUCCESS  78
100111000   74   74   75   84   67   68   77   64  4.672238 0.791964 SUCCESS  79
101000000   80   86   87   80   80   67   51   67 17.081962 0.029267 SUCCESS  80
101000100   53   81   71   68   61   90   70   89 17.908182 0.021925 SUCCESS  81
101001000   69   82   75   79   76   77   76   66  4.822781 0.776339 SUCCESS  82
101001100   68   85   75   70   80   73   68   78  5.519800 0.700845 SUCCESS  83
101010000   71   65   72   74   87   69   56   67  7.952690 0.438105 SUCCESS  84
101010100   73   66   65   72   83   69   71   58  5.531670 0.699529 SUCCESS  85
101011000   78   71   84   76   56   71   74   62  8.182443 0.415855 SUCCESS  86
101011100   69   67   61   80   64   68   76   68  4.191732 0.839424 SUCCESS  87
101100000   75   61   77   67   75   72   84   59  7.293336 0.505340 SUCCESS  88
101100100   66   79   66   67   68   70   78   81  4.271398 0.831844 SUCCESS  89
101101000   62   76   80   79   53   75   79   64 10.290278 0.245240 SUCCESS  90
101101100   69   58   65   60   73   67   79   70  5.898727 0.658575 SUCCESS  91
101110000   69   65   73   63   77   64   54   67  7.054795 0.530732 SUCCESS  92
101110100   75   64   52   70   65   74   70   61  8.144208 0.419512 SUCCESS  93
101111000   58   74   86   89   83   70   59   65 15.474721 0.050546 SUCCESS  94
101111100   71   69   62   58   89   71   70   65  8.908452 0.350078 SUCCESS  95
110000000   68   71  101   86   66   72   72   68 17.324156 0.026905 SUCCESS  96
110000010   71   66   92   76   83   66   73   72  9.915118 0.271034 SUCCESS  97
110000100   76   57   70   69   82   75   66   77  6.224809 0.622066 SUCCESS  98
110001000   63   68   61   78   71   64   76   86  7.610515 0.472410 SUCCESS  99
110001010   66   76   64   70   80   68   76   69  3.211089 0.920420 SUCCESS 100
110010000   66   68   69   63   61   82   71   72  4.638340 0.795438 SUCCESS 101
110010010   67   73   83   63   82   73   70   62  6.391788 0.603434 SUCCESS 102
110010100   78   69   79   79   63   62   62   52 11.074610 0.197507 SUCCESS 103
110011000   62   65   80   57   66   81   77   70  8.065341 0.427114 SUCCESS 104
110011010   82   71   65   69   87   68   64   78  7.761059 0.457152 SUCCESS 105
110100000   93   78   70   94   73   70   68   69 16.092987 0.041068 SUCCESS 106
110100010   61   71   71   69   53   68   70   81  7.714492 0.461845 SUCCESS 107
110100100   66   82   93   78   72   57   67   63 14.034573 0.080869 SUCCESS 108
110101000   61   85   78   76   79   73   54   71 10.682786 0.220329 SUCCESS 109
110101010   69   69   58   53   68   68   74   62  8.607366 0.376492 SUCCESS 110
110101100   64   68   69   82   67   63   62   68  5.005511 0.756987 SUCCESS 111
110110000   78   63   73   73   72   74   76   64  3.031670 0.932354 SUCCESS 112
110110010   68   75   60   62   64   62   73   60  6.770828 0.561548 SUCCESS 113
110110100   68   70   69   81   65   81  101   68 17.157177 0.028513 SUCCESS 114
110111000   60   70   73   64   59   60   60   77  8.444610 0.391286 SUCCESS 115
110111010   69   74   58   62   77   63   73   60  6.933812 0.543790 SUCCESS 116
110111100   53   58   80   84   63   79   63   82 15.395055 0.051904 SUCCESS 117
111000000   63   70   87   71   69   82   62   70  7.756722 0.457588 SUCCESS 118
111000010   67   73   69   72   74   75   66   75  1.353665 0.994879 SUCCESS 119
111000100   78   70   67   69   78   63   73   71  2.743594 0.949404 SUCCESS 120
111000110   67   82   77   71   71   57   80   72  6.650645 0.574751 SUCCESS 121
111001000   71   63   65   66   59   75   61   65  5.885944 0.660006 SUCCESS 122
111001010   78   82   59   79   57   67   80   66 10.173404 0.253066 SUCCESS 123
111001100   79   56   76   57   70   91   71   54 17.448562 0.025763 SUCCESS 124
111010000   82   54   56   68   87   77   72   76 14.084564 0.079588 SUCCESS 125
111010010   62   69   91   63   69   69   58   68 10.623893 0.223934 SUCCESS 126
111010100   73   88   70   60   74   68   68   71  6.487775 0.592764 SUCCESS 127
111010110   68   57   55   72   63   63   67   69  8.578033 0.379132 SUCCESS 128
111011000   55   63   63   81   75   57   71   81 11.496223 0.175136 SUCCESS 129
111011010   72   66   67   80   69   87   63   66  6.913496 0.545994 SUCCESS 130
111011100   65   78   63   65   67   59   56   65  8.544706 0.382146 SUCCESS 131
111100000   56   63   76   85   71   77   71   72  8.015464 0.431961 SUCCESS 132
111100010   72   63   78   68   77   71   72   63  3.252748 0.917510 SUCCESS 133
111100100   69   57   70   72   62   68   67   67  4.512792 0.808152 SUCCESS 134
111100110   83   55   72   62   65   74   75   77  8.432740 0.392379 SUCCESS 135
111101000   70   63   61   81   82   65   77   79  7.694176 0.463900 SUCCESS 136
111101010   68   94   72   55   67   73   68   71 12.043383 0.149279 SUCCESS 137
111101100   74   60   56   70   70   69   73   68  5.293472 0.725798 SUCCESS 138
111101110   68   80   59   66   73   73   62   62  6.115811 0.634261 SUCCESS 139
111110000   57   64   76   66   73   73   71   74  4.475584 0.811871 SUCCESS 140
111110010   56   58   62   69   61   65   73   57 11.491315 0.175384 SUCCESS 141
111110100   64   70   70   78   78   53   72   84  9.405394 0.309259 SUCCESS 142
111110110   84   58   66   76   72   76   74   62  7.368436 0.497452 SUCCESS 143
111111000   62   63   75   55   71   77   76   85  9.826892 0.277387 SUCCESS 144
111111010   61   82   66   72   63   65   63   69  5.898727 0.658575 SUCCESS 145
111111100   62   71   68   81   65   66   74   81  5.264710 0.728945 SUCCESS 146
111111110   77   65   59   88   66   60   71   74  9.597254 0.294438 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   58   71   68   71   65   77   71   71  3.557259 0.894701 SUCCESS   0
000000011   68   77   67   82   65   73   77   75  4.108756 0.847180 SUCCESS   1
000000101   73   69   71   61   75   83   76   70  4.363276 0.822951 SUCCESS   2
000000111   71   72   73   62   68   79   79   82  5.143956 0.742085 SUCCESS   3
000001001   63   75   70   69   58   68   62   77  5.393682 0.714789 SUCCESS   4
000001011   68   70   71   55   76   78   62   66  6.382999 0.604413 SUCCESS   5
000001101   69   70   62   87   69   65   67   63  6.654411 0.574336 SUCCESS   6
000001111   73   58   82   75   69   72   88   72  8.975792 0.344342 SUCCESS   7
000010001   60   75   69   70   66   78   55   61  8.148431 0.419107 SUCCESS   8
000010011   69   72   83   73   57   64   61   71  7.167788 0.518643 SUCCESS   9
000010101   79   57   70   74   68   82   72   56  9.087986 0.334928 SUCCESS  10
000010111   64   69   68   65   77   61   72   71  3.306734 0.913661 SUCCESS  11
000011001   66   70   62   77   61   77   73   74  4.221065 0.836648 SUCCESS  12
000011011   71   70   68   83   82   73   79   66  5.532241 0.699465 SUCCESS  13
000011101   72   60   61   68   81   60   58   81 10.369145 0.240066 SUCCESS  14
000011111   65   56   71   79   73   78   80   80  7.982251 0.435206 SUCCESS  15
000100011   62   82   68   71   78   72   72   64  4.555136 0.803892 SUCCESS  16
000100101   65   74   68   58   65   69   76   86  7.455977 0.488327 SUCCESS  17
000100111   76   76   82   73   66   66   69   61  4.818102 0.776829 SUCCESS  18
000101001   71   85   62   83   66   73   82   64  9.176098 0.327659 SUCCESS  19
000101011   76   56   85   71   85   78   82   54 16.209405 0.039479 SUCCESS  20
000101101   79   62   69   74   54   76   75   86 10.465703 0.233848 SUCCESS  21
000101111   66   84   82   64   74   66   64   76  6.951161 0.541911 SUCCESS  22
000110011   66   67   79   67   65   75   72   75  2.768590 0.948030 SUCCESS  23
000110101   63   87   65   64   70   79   66   59  9.246518 0.321929 SUCCESS  24
000110111   77   78   77   72   76   53   81   68  8.566620 0.380162 SUCCESS  25
000111001   79   77   58   74   66   69   68   77  5.147836 0.741665 SUCCESS  26
000111011   64   67   64   79   67   50   64   78 10.494236 0.232035 SUCCESS  27
000111101   78   57   67   62   67   64   79   70  6.750284 0.563799 SUCCESS  28
000111111   71   68   62   78   70   82   71   72  3.870672 0.868599 SUCCESS  29
001000011   75   67   63   61   88   70   68   90 12.598761 0.126421 SUCCESS  30
001000101   65   76   73   71   62   78   69   82  4.730561 0.785948 SUCCESS  31
001000111   67   71   82   73   60   60   70   62  6.654297 0.574348 SUCCESS  32
001001011   64   78   79   56   70   73   60   79  8.378412 0.397405 SUCCESS  33
001001101   73   71   74   66   70   74   49   64  8.323856 0.402491 SUCCESS  34
001001111   78   82   73   73   57   61   66   61  8.649595 0.372712 SUCCESS  35
001010011   70   63   64   75   68   74   76   67  2.697484 0.951886 SUCCESS  36
001010101   64   78   69   82   67   75   71   67  3.995877 0.857495 SUCCESS  37
001010111   79   74   79   71   76   79   70   70  3.524616 0.897271 SUCCESS  38
001011011   79   69   75   66   51   62   75   88 13.061805 0.109741 SUCCESS  39
001011101   54   66   66   65   78   57   85   63 12.648067 0.124546 SUCCESS  40
001011111   67   76   72   65   73   64   78   88  6.951275 0.541899 SUCCESS  41
001100101   61   67   80   74   62   69   55   74  7.964903 0.436906 SUCCESS  42
001100111   65   56   68   77   77   85   81   63 10.286169 0.245512 SUCCESS  43
001101011   62   84   69   59   69   71   54   54 14.033660 0.080892 SUCCESS  44
001101101   79   67   78   76   69   71   66   70  2.743708 0.949398 SUCCESS  45
001101111   73   76   78   68   66   63   74   67  2.923014 0.939095 SUCCESS  46
001110101   61   64   91   73   88   67   69   67 12.907609 0.115068 SUCCESS  47
001110111   56   66   64   81   64   70   65   67  7.104900 0.525358 SUCCESS  48
001111011   71   63   63   57   72   76   80   68  6.320454 0.611384 SUCCESS  49
001111101   70   65   83   81   84   78   82   72  9.372751 0.311833 SUCCESS  50
001111111   73   68   67   68   52   77   59   75  8.515830 0.384769 SUCCESS  51
010000011   74   74   58   77   76   69   61   72  5.118504 0.744838 SUCCESS  52
010000111   78   70   58   58   85   65   82   78 11.584334 0.170736 SUCCESS  53
010001011   76   52   76   69   59   63   65   74  9.550915 0.297970 SUCCESS  54
010001111   70   60   59   72   65   65   60   56  9.629782 0.291977 SUCCESS  55
010010011   83   71   62   68   75   72   62   69  4.876425 0.770699 SUCCESS  56
010010111   65   69   72   43   73   70   64   66 12.923360 0.114514 SUCCESS  57
010011011   68   72   63   74   67   65   63   69  2.801574 0.946186 SUCCESS  58
010011111   75   84   74   77   67   66   64   58  7.130466 0.522624 SUCCESS  59
010100011   55   59   70   82   82   78   70   73 10.194291 0.251653 SUCCESS  60
010100111   65   68   71   66   80   66   81   69  4.083418 0.849520 SUCCESS  61
010101011   61   76   72   83   75   75   81   64  6.713419 0.567845 SUCCESS  62
010101111   70   89   81   89   82   73   76   59 15.562947 0.049080 SUCCESS  63
010110011   61   64   66   67   68   70   71   65  3.227182 0.919302 SUCCESS  64
010110111   67   78   79   74   64   57   90   82 12.786741 0.119401 SUCCESS  65
010111011   62   69   57   63   75   76   69   68  5.652425 0.686100 SUCCESS  66
010111111   65   65   70   72   73   70   82   67  3.135874 0.925543 SUCCESS  67
011000111   79   71   86   70   71   65   68   68  5.093737 0.747512 SUCCESS  68
011001111   65   65   76   68   78   78   73   70  3.090106 0.928576 SUCCESS  69
011010111   72   87   65   64   73   85   65   61  9.935548 0.269579 SUCCESS  70
011011111   73   77   81   75   54   66   73   71  6.942715 0.542826 SUCCESS  71
011101111   60   72   49   78   72   76   72   74 10.006197 0.264591 SUCCESS  72
011111111   75   61   69   75   58   78   74   82  7.101362 0.525737 SUCCESS  73
100000000   58   71   68   71   65   77   71   71  3.557259 0.894701 SUCCESS  74
100010000   73   77   48   60   81   65   71   78 12.694292 0.122810 SUCCESS  75
100100000   93   62   37   72   49   79   67   72 33.184393 0.000057 FAILURE  76
100101000   65   72   64   83   70   74   76   67  4.129415 0.845262 SUCCESS  77
100110000   67   67   71   76   76   72   72   78  2.017471 0.980472 SUCCESS  78
100111000   70   57   66   57   83   88   80   56 16.839198 0.031828 SUCCESS  79
101000000   64   75   79   73   58   66   72   64  5.406351 0.713392 SUCCESS  80
101000100   80   68   68   63   66   71   73   82  4.596909 0.799661 SUCCESS  81
101001000   74   81   62   72   67   73   73   70  3.186093 0.922142 SUCCESS  82
101001100   62   66   79   85   72   71   64   75  6.354237 0.607617 SUCCESS  83
101010000   70   69   84   78   62   61   66   77  6.792400 0.559188 SUCCESS  84
101010100   76   76   68   74   82   80   77   80  5.941641 0.653769 SUCCESS  85
101011000   71   65   74   66   65   80   60   64  5.076502 0.749369 SUCCESS  86
101011100   71   77   68   67   78   78   69   75  2.714604 0.950972 SUCCESS  87
101100000   73   73   71   64   82   76   64   53  8.344970 0.400518 SUCCESS  88
101100100   68   77   81   66   66   66   79   53  8.812465 0.358362 SUCCESS  89
101101000   65   60   78   89   64   58   70   74 11.016401 0.200772 SUCCESS  90
101101100   88   66   61   56   66   58   64   65 13.140443 0.107108 SUCCESS  91
101110000   74   65   86   63   77   69   76   73  5.987067 0.648681 SUCCESS  92
101110100   62   63   74   81   74   63   73   75  5.055958 0.751579 SUCCESS  93
101111000   86   93   67   72   72   75   66   60 13.137362 0.107210 SUCCESS  94
101111100   74   80   73   72   71   61   75   73  3.215426 0.920120 SUCCESS  95
110000000   72   68   77   60   78   81   75   70  4.951867 0.762708 SUCCESS  96
110000010   79   74   71   56   76   89   73   67  9.856453 0.275246 SUCCESS  97
110000100   61   69   80   73   66   75   69   77  3.962436 0.860497 SUCCESS  98
110001000   77   79   58   70   72   64   79   75  5.886743 0.659917 SUCCESS  99
110001010   66   70   76   86   79   66   68   72  5.578009 0.694383 SUCCESS 100
110010000   91   68   53   72   62   65   61   81 15.265513 0.054184 SUCCESS 101
110010010   68   85   70   72   63   64   70   64  5.335473 0.721192 SUCCESS 102
110010100   67   69   66   80   83   82   72   65  6.358575 0.607134 SUCCESS 103
110011000   87   68   82   78   61   59   72   68 10.115082 0.257041 SUCCESS 104
110011010   50   75   66   67   69   62   71   71  8.290300 0.405639 SUCCESS 105
110100000   68   76   77   79   66   67   64   65  3.766125 0.877584 SUCCESS 106
110100010   76   60   70   64   65   66   62   62  5.856725 0.663277 SUCCESS 107
110100100   64   68   52   70   74   73   64   66  7.180000 0.517343 SUCCESS 108
110101000   68   56   83   67   65   62   75   70  7.580954 0.475435 SUCCESS 109
110101010   73   74   71   75   90   80   87   77 11.522588 0.173809 SUCCESS 110
110101100   68   58   74   70   73   69   72   70  2.810135 0.945702 SUCCESS 111
110110000   69   77   59   56   82   71   74   63  8.708032 0.367522 SUCCESS 112
110110010   72   72   77   74   69   73   77   64  2.113458 0.977335 SUCCESS 113
110110100   67   52   77   81   68   68   64   67  8.561826 0.380596 SUCCESS 114
110111000   64   72   77   75   63   64   75   82  5.172946 0.738942 SUCCESS 115
110111010   73   73   76   61   78   64   64   70  4.054086 0.852211 SUCCESS 116
110111100   71   72   58   71   73   77   70   69  3.102433 0.927766 SUCCESS 117
111000000   72   80   77   60   65   82   82   72  7.711068 0.462191 SUCCESS 118
111000010   53   76   75   73   79   65   69   89 11.717986 0.164237 SUCCESS 119
111000100   71   91   71   61   69   71   70   75  7.685844 0.464744 SUCCESS 120
111000110   81   76   76   57   75   64   74   70  6.187259 0.626265 SUCCESS 121
111001000   87   67   67   66   55   65   65   78  9.972756 0.266943 SUCCESS 122
111001010   59   76   66   80   80   75   68   69  5.661327 0.685108 SUCCESS 123
111001100   82   60   67   77   71   71   86   68  7.806941 0.452553 SUCCESS 124
111010000   77   75   68   72   75   71   64   68  2.004802 0.980864 SUCCESS 125
111010010   60   69   61   68   80   65   73   67  5.268476 0.728533 SUCCESS 126
111010100   65   80   89   53   78   63   75   71 13.103692 0.108331 SUCCESS 127
111010110   70   67   80   55   64   70   88   76 10.507362 0.231204 SUCCESS 128
111011000   63   79   75   68   68   63   67   55  7.092459 0.526691 SUCCESS 129
111011010   65   71   72   80   74   66   74   75  2.647721 0.954486 SUCCESS 130
111011100   59   61   74   69   67   75   72   73  4.187509 0.839822 SUCCESS 131
111100000   80   65   63   68   67   79   75   74  4.333944 0.825807 SUCCESS 132
111100010   60   86   78   80   67   60   69   60 10.736772 0.217065 SUCCESS 133
111100100   82   73   63   74   58   62   70   63  7.355539 0.498803 SUCCESS 134
111100110   77   57   85   76   78   76   69   77  8.458306 0.390028 SUCCESS 135
111101000   83   67   68   69   72   78   67   56  6.733849 0.565602 SUCCESS 136
111101010   68   71   78   67   65   81   81   67  4.830771 0.775501 SUCCESS 137
111101100   65   89   71   60   74   73   85   57 12.986818 0.112304 SUCCESS 138
111101110   64   68   70   76   73   78   70   71  2.034020 0.979951 SUCCESS 139
111110000   54   71   65   72   66   64   64   89 11.153933 0.193129 SUCCESS 140
111110010   69   74   62   82   66   75   67   77  4.530141 0.806410 SUCCESS 141
111110100   80   83   72   76   72   74   68   73  4.196640 0.838960 SUCCESS 142
111110110   65   79   75   69   73   75   78   67  3.081889 0.929114 SUCCESS 143
111111000   56   69   67   75   69   63   80   79  6.867386 0.551006 SUCCESS 144
111111010   81   65   67   61   64   66   78   60  7.088350 0.527131 SUCCESS 145
111111100   61   65   79   81   70   72   65   86  8.299431 0.404781 SUCCESS 146
111111110   74   61   69   75   58   78   74   82  6.992820 0.537408 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   72   61   73   76   74   69   71   69  2.134116 0.976622 SUCCESS   0
000000011   82   65   83   83   74   75   70   77  7.669637 0.466388 SUCCESS   1
000000101   64   69   66   63   63   77   73   89  8.307534 0.404020 SUCCESS   2
000000111   80   74   79   80   63   70   78   72  5.294385 0.725698 SUCCESS   3
000001001   70   59   70   77   74   75   81   60  6.245581 0.619744 SUCCESS   4
000001011   63   79   72   62   70   57   76   91 12.172812 0.143658 SUCCESS   5
000001101   56   76   78   75   73   76   74   67  5.440135 0.709663 SUCCESS   6
000001111   93   58   88   91   68   75   82   66 22.441830 0.004160 FAILURE   7
000010001   71   66   66   63   77   79   73   87  7.018043 0.534687 SUCCESS   8
000010011   65   78   69   75   71   71   80   73  2.869028 0.942306 SUCCESS   9
000010101   79   68   70   68   70   82   59   66  5.431575 0.710609 SUCCESS  10
000010111   70   74   67   78   76   75   65   82  4.112979 0.846789 SUCCESS  11
000011001   79   80   68   71   66   81   68   73  4.384277 0.820896 SUCCESS  12
000011011   61   77   88   72   64   71   74   70  7.147358 0.520821 SUCCESS  13
000011101   81   65   76   70   72   72   75   64  3.394845 0.907196 SUCCESS  14
000011111   87   72   78   80   78   79   67   71  7.819952 0.451253 SUCCESS  15
000100011   70   68   71   61   80   74   71   66  3.248525 0.917807 SUCCESS  16
000100101   68   65   72   74   74   64   71   70  1.608071 0.990765 SUCCESS  17
000100111   71   78   62   55   78   70   75   75  6.817395 0.556457 SUCCESS  18
000101001   81   87   66   74   59   62   79   77 10.557695 0.228041 SUCCESS  19
000101011   79   68   58   58   66   76   63   60  9.191848 0.326371 SUCCESS  20
000101101   61   52   90   61   62   59   76   94 24.774054 0.001698 FAILURE  21
000101111   70   75   51   71   67   65   71   75  6.946481 0.542418 SUCCESS  22
000110011   83   74   66   77   72   78   79   76  5.394709 0.714675 SUCCESS  23
000110101   82   68   73   78   74   74   86   79  7.452667 0.488671 SUCCESS  24
000110111   67   71   79   55   70   78   85   66  8.892017 0.351487 SUCCESS  25
000111001   81   68   69   60   70   68   77   75  4.329721 0.826217 SUCCESS  26
000111011   72   57   76   55   77   73   66   63  8.691140 0.369017 SUCCESS  27
000111101   66   71   72   70   70   77   69   73  1.057258 0.997860 SUCCESS  28
000111111   60   67   78   69   65   75   66   77  4.362934 0.822984 SUCCESS  29
001000011   68   74   83   73   56   83   82   66 10.060982 0.260772 SUCCESS  30
001000101   74   80   70   66   66   78   71   82  4.668129 0.792386 SUCCESS  31
001000111   84   63   77   53   69   80   62   68 11.149939 0.193347 SUCCESS  32
001001011   60   70   62   78   65   69   82   70  5.978279 0.649665 SUCCESS  33
001001101   70   65   73   78   67   66   57   67  4.859419 0.772491 SUCCESS  34
001001111   75   72   60   61   67   71   72   83  5.790527 0.670683 SUCCESS  35
001010011   67   75   73   78   61   59   72   70  4.759437 0.782951 SUCCESS  36
001010101   70   66   73   86   68   69   63   68  4.955748 0.762295 SUCCESS  37
001010111   84   73   71   63   71   78   59   76  6.696527 0.569701 SUCCESS  38
001011011   64   65   69   59   62   64   67   86  8.628480 0.374599 SUCCESS  39
001011101   73   71   74   74   89   60   56   69 10.160850 0.253917 SUCCESS  40
001011111   61   82   65   77   60   55   77   67 10.402586 0.237898 SUCCESS  41
001100101   64   76   61   71   64   81   62   75  6.053379 0.641253 SUCCESS  42
001100111   82   78   61   69   77   65   79   76  6.479671 0.593663 SUCCESS  43
001101011   86   82   78   74   76   78   79   75  8.533977 0.383119 SUCCESS  44
001101101   66   72   67   74   69   60   59   53  9.112411 0.332902 SUCCESS  45
001101111   85   78   78   68   57   66   70   61  9.104763 0.333536 SUCCESS  46
001110101   63   74   71   71   73   73   66   56  4.709218 0.788155 SUCCESS  47
001110111   69   75   75   65   80   77   69   80  4.146421 0.843677 SUCCESS  48
001111011   83   63   63   55   50   87   73   68 17.928384 0.021770 SUCCESS  49
001111101   82   71   74   85   67   78   72   67  6.141719 0.631361 SUCCESS  50
001111111   68   71   75   63   67   69   64   78  2.947895 0.937585 SUCCESS  51
010000011   81   68   79   85   80   81   73   76  8.809384 0.358631 SUCCESS  52
010000111   63   72   72   65   63   89   75   70  7.418541 0.492220 SUCCESS  53
010001011   68   65   71   59   71   72   71   71  2.655597 0.954080 SUCCESS  54
010001111   67   67   71   56   65   65   75   74  5.001288 0.757438 SUCCESS  55
010010011   75   74   66   71   68   76   67   62  2.593165 0.957245 SUCCESS  56
010010111   66   80   73   73   65   67   73   68  2.601611 0.956824 SUCCESS  57
010011011   77   52   74   81   61   64   54   65 14.071324 0.079925 SUCCESS  58
010011111   77   79   76   73   74   64   68   71  2.956683 0.937046 SUCCESS  59
010100011   70   78   71   69   84   77   77   73  4.568147 0.802577 SUCCESS  60
010100111   53   68   75   88   73   62   76   58 13.307879 0.101686 SUCCESS  61
010101011   71   69   73   83   56   70   60   63  8.085999 0.425115 SUCCESS  62
010101111   94   77   67   71   68   70   62   82 11.734878 0.163431 SUCCESS  63
010110011   70   76   69   67   79   71   75   62  3.035778 0.932092 SUCCESS  64
010110111   59   62   70   63   63   55   70   91 14.555596 0.068385 SUCCESS  65
010111011   60   55   70   77   81   59   54   70 13.591275 0.093061 SUCCESS  66
010111111   68   80   80   73   64   65   69   74  4.025096 0.854852 SUCCESS  67
011000111   61   60   79   68   71   70   63   65  5.581433 0.694002 SUCCESS  68
011001111   75   57   71   72   77   78   75   77  5.206501 0.735294 SUCCESS  69
011010111   68   83   74   54   71   72   83   73  8.833694 0.356519 SUCCESS  70
011011111   79   76   77   61   54   78   62   67  9.559589 0.297306 SUCCESS  71
011101111   63   63   71   68   80   78   63   80  6.011834 0.645906 SUCCESS  72
011111111   70   70   55   66   64   69   61   85  9.062648 0.337039 SUCCESS  73
100000000   72   61   73   76   74   69   71   69  2.134116 0.976622 SUCCESS  74
100010000   54   89   58   83   54   90   62   76 24.565530 0.001841 FAILURE  75
100100000   70   74   65   77   55   78   72   77  6.199699 0.624874 SUCCESS  76
100101000   69   72   79   71   78   78   79   73  3.633158 0.888613 SUCCESS  77
100110000   64   77   67   78   65   74   77   71  3.411509 0.905948 SUCCESS  78
100111000   80   77   64   58   77   70   67   68  5.761309 0.673949 SUCCESS  79
101000000   79   64   73   82   76   78   74   75  5.135852 0.742962 SUCCESS  80
101000100   56   73   70   57   67   71   70   57  9.045642 0.338460 SUCCESS  81
101001000   67   79   77   83   63   68   72   84  7.510762 0.482656 SUCCESS  82
101001100   89   82   76   65   63   64   71   71  9.130101 0.331440 SUCCESS  83
101010000   82   55   68   77   87   76   70   63 11.288041 0.185906 SUCCESS  84
101010100   66   70   75   73   72   63   60   65  3.770005 0.877255 SUCCESS  85
101011000   61   67   67   74   69   70   66   75  2.618046 0.955999 SUCCESS  86
101011100   62   75   63   62   73   90   68   64  9.651468 0.290345 SUCCESS  87
101100000   70   53   89   59   71   60   74   82 15.194635 0.055470 SUCCESS  88
